都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,備考,2018.01.14修正
岡山県,"船穂町,",下水道計画,"カラー撮影,水準,空三,数値図化","4000,,簡級,,4000,,500","30KM2,15km,62M,2KM2",助言14.02.08G0339船穂町,朝日航洋㈱　岡山営業所,"13.12.26
14.03.29",,
岡山県,"中央町,",下水道計画,"平板,基準点,基準点,基準点","500,,2級,,3級,,4級","1.2KM2,20point,20point,200point",助言14.02.21G0343中央町,㈱オーエスエー,"13.10.16
14.03.29",,
岡山県,"瀬戸町,",土地改良,基準点,2級,2point,助言14.03.15G0361瀬戸町,㈱ウジョウ,"14.02.13
14.03.29",,
岡山県,"津山市,高梁市,神郷町,哲多町,中和村,川上村,湯原町,大佐町,美甘村,新庄村,勝山町,久世町,落合町,旭町,北房町,有漢町,加茂川町,上齋原村,加茂町,阿波村,",総合計画,空三,10000,965M,助言14.03.27G0365岡山県,国際航業㈱　岡山営業所,"13.10.29
14.03.31",,
広島県,"木江町,",漁業集落排水管渠布設のため,"基準点,基準点","2級,,3級","4point,5point",助言13.04.16G0002木江町,中電技術コンサルタント㈱,"13.04.16
14.02.28",,
広島県,"三次市,",ほ場整備,基準点,2級,4point,助言13.04.23G0005広島県備北地域事務所,広島県土地改良事業団体連合会,"13.05.07
14.03.24",,
広島県,"庄原市,",ほ場整備,基準点,2級,6point,助言13.05.08G0007庄原市土地改良区,広島県土地改良事業団体連合会,"13.05.10
14.03.25",,
広島県,"豊栄町,",ほ場整備,基準点,3級,2point,助言13.05.08G0008豊栄町,広島県土地改良事業団体連合会,"13.05.07
13.08.31",,
広島県,"上下町,",ほ場整備,基準点,2級,2point,助言13.05.08G0011上下町,広島県土地改良事業団体連合会,"13.05.07
14.03.25",,
広島県,"西城町,",ほ場整備,基準点,2級,5point,助言13.05.15G0013広島県備北地域事務所,広島県土地改良事業団体連合会,"13.05.11
14.03.25",,
広島県,"向原町,",ほ場整備,基準点,2級,4point,助言13.05.21G0016広島県芸北地域事務所,広島県土地改良事業団連合会,"13.05.16
14.03.30",,
広島県,"高宮町,作木村,",ほ場整備,基準点,3級,4point,"高宮町
助言13.05.28G0018",広島県土地改良事業団体連合会,"13.07.01
14.03.25",,
広島県,"吉田町,",ほ場整備,基準点,2級,6point,助言13.05.28G0023広島県芸北地域事務所,広島県土地改良事業団体連合会,"13.05.24
15.03.31",,
広島県,"世羅町,",ほ場整備,基準点,2級,3point,助言13.06.06G0024世羅町,広島県土地改良事業団体連合会,"13.05.24
14.03.15",,
広島県,"作木村,",ほ場整備,基準点,3級,1point,助言13.06.06G0027作木村,広島県土地改良事業団体連合会,"13.06.01
13.12.20",,
広島県,"神辺町,",土地区画整,基準点,2級,6point,助言13.06.11G0028神辺町道上土地区画整理準備組合,復建調査設計㈱,"13.06.04
13.08.31",,
広島県,"三原市,",ほ場整備,基準点,2級,4point,助言13.06.11G0029広島県尾三地域事務所,広島県土地改良事業団体連合会,"13.06.01
14.03.15",,
広島県,"久井町,",ほ場整備,基準点,2級,3point,助言13.06.11G0030広島県尾三地域事務所,広島県土地改良事業団体連合会,"13.06.11
14.03.15",,
広島県,"芸北町,戸河内町,筒賀村,吉和村,佐伯町,",森林計画,撮影,20000,320KM2,助言13.06.19G0037広島県,㈱日航コンサルタント,"13.05.29
13.12.28",,
広島県,"広島市,",ほ場整備,基準点,2級,2point,助言13.06.21G0041広島市,広島県土地改良事業団体連合会,"13.06.21
14.03.15",,
広島県,"広島市,",ほ場整備,基準点,2級,3point,助言13.06.21G0042広島市,広島県土地改良事業団体連合会,"13.06.21
14.03.15",,
広島県,"広島市,",ほ場整備,基準点,2級,2point,助言13.06.21G0043広島市,広島県土地改良事業団体連合会,"13.06.21
14.03.15",,
広島県,"大朝町,",道路台帳,"カラー撮影,カラー撮影,空三,水準,写測図化","25000,,10000,,10000,,簡級,,1000","90.3KM2,90.3KM2,97M,46km,",助言13.06.21G0044大朝町,㈱日航コンサルタント,"13.06.21
13.10.10",,
広島県,"御調町,",ほ場整備,基準点,2級,2point,助言13.06.21G0045広島県尾三地域事務所,広島県土地改良事業団体連合会,"13.06.25
14.03.25",,
広島県,"三次市,",ほ場整備,"基準点,基準点","3級,,4級","1point,",助言13.06.25G0046三次市土地改良区,協和調査設計㈱,"13.06.25
14.03.30",,
広島県,"甲田町,",ほ場整備,基準点,2級,2point,助言13.07.25G0055甲田町,広島県土地改良事業団体連合会,"13.07.25
14.03.29",,
広島県,"福山市,沼隈町,",道路計画,"基準点,基準点,水準","2級,,3級,,3級","7point,6point,4.9km",助言13.07.24G0072広島県福山地域事務所,㈱ヒロコン,"13.07.24
14.02.23",,
広島県,"因島市,",都市計画,"カラー撮影,写測修正","12500,,2500","39.8KM2,39.8KM2",助言13.07.26G0091因島市,㈱パスコ,"13.07.26
13.10.31",,
広島県,"向原町,",土地改良,基準点,2級,2point,助言13.07.30G0096広島県芸北地域事務所,広島県土地改良事業団体連合会,"13.07.25
14.03.30",,
広島県,"呉市,",土地区画整,基準点,3級,3point,助言13.07.30G0097呉市広吉松土地区画整理組合,㈱ヴェールコンサルタント,"13.07.27
13.08.10",,
広島県,"広島市,廿日市市,大竹市,湯来町,大野町,",砂防計画,"カラー撮影,空三,数値図化,水準","12500,,12500,,2500,,簡級","622KM2,46M,46KM2,104km",助言13.07.30G0098中国地方整備局太田川工事事務所,国際航業㈱　広島営業所,"13.06.14
13.12.27",,
広島県,"大朝町,",ほ場整備,基準点,3級,3point,助言13.08.02G0101大朝町,広島県土地改良事業団体連合会,"13.07.31
14.03.31",,
広島県,"福山市,",地すべり対策,基準点,2級,2point,助言13.08.10G0112広島県福山地域事務所,㈱イヨー設計コンサルタント,"13.08.10
13.10.31",,
広島県,"大和町,",ほ場整備,基準点,2級,2point,助言13.08.21G0122大和町,広島県土地改良事業団体連合会,"13.08.09
14.03.31",,
広島県,"佐伯町,",下水道計画,写測図化,500,0.8KM2,助言13.08.23G0124佐伯町   ,広島県土地改良事業団体連合会,"13.07.30
13.11.16",,
広島県,"神辺町,",道路計画,"基準点,基準点","2級,,4級","3point,23point",助言13.09.05G0136広島県福山地域事務所,㈱荒谷建設コンサルタント,"13.08.10
14.03.15",,
広島県,"広島市,",ほ場整備,基準点,3級,6point,助言13.09.05G0142広島市,㈱三和技術コンサルタント,"13.09.05
14.03.15",,
広島県,"福山市,府中市,新市町,",河川管理,水準,3級,46km,助言13.09.05G0145中国地方整備局福山工事事務所,広建コンサルタンツ㈱,"13.09.05
14.01.31",,
広島県,"東城町,",ほ場整備,"基準点,基準点","3級,,4級","3point,",助言13.09.27G0163東城町,広島県土地改良事業団体連合会,"13.09.27
14.03.27",,
広島県,"府中市,",都市計画,"カラー撮影,カラー撮影,空三,写測図化,写測修正,既成図数値化","10000,,30000,,10000,,2500,,10000,,10000","81.7KM2,276.3KM2,48M,30.6KM2,71.3KM2,110.2KM2",助言13.09.27G0164府中市,㈱イーテック,"13.08.31
14.03.22",,
広島県,"府中市,",ほ場整備,"基準点,基準点","2級,,3級","7point,2point",助言13.09.27G0169府中市,広建コンサルタンツ㈱,"13.10.01
14.01.25",,
広島県,"吉田町,",ほ場整備,基準点,2級,6point,助言13.09.27G0171広島県芸北地域事務所,広島県土地改良事業団体連合会,"13.09.14
14.03.30",,
広島県,"向原町,吉田町,",道路計画,"空三,水準,写測図化","10000,,簡易,,2500","54M,18km,30KM2",助言13.10.01G0172広島県,㈱ウエスコ,"13.08.28
13.10.31",,
広島県,"庄原市,",道路計画,基準点,3級,8point,助言13.10.01G0174広島県備北地域事務所,㈱陸地コンサルタント,"13.08.25
14.02.20",,
広島県,"黒瀬町,",ほ場整備,基準点,2級,4point,助言13.10.01G0176黒瀬町,広島県土地改良事業団体連合会,"13.09.21
14.03.20",,
広島県,"広島市,",都市計画,"カラー撮影,空三,写測修正,数値図化,カラー撮影,写測修正","8000,,8000,,1000,,1000,,12500,,2500","172.2KM2,21M,169.4KM2,2.8KM2,741.6KM2,569.5KM2",助言13.10.01G0180広島市,"アジア航測㈱　広島支店
国際航業㈱　広島営業所","13.10.01
14.03.31",,
広島県,"広島市,",ほ場整備,基準点,2級,6point,助言13.10.01G0181広島市,㈱広洋コンサルタント,"13.10.01
14.03.15",,
広島県,"広島市,廿日市市,東広島市,芸北町,戸河内町,豊平町,加計町,向原町,吉和村,筒賀村,湯来町,佐伯町,大野町,",ダム計画,カラー撮影,30000,1710KM2,助言13.10.12G0192中国地方整備局温井ダム工事事務所,国際航業㈱,"13.09.21
13.11.30",,
広島県,"広島市,",砂防計画,基準点,2級,2point,助言13.10.18G0203広島県広島地域事務所建設局,中電技術コンサルタント㈱,"13.09.28
14.03.31",,
広島県,"世羅西町,",農地開発,"基準点,基準点","2級,,4級","3point,",助言13.10.18G0206世羅郡世羅西町長田共同施行,協和調査設計㈱,"13.10.16
13.11.30",,
広島県,"甲山町,",ほ場整備,基準点,3級,3point,助言13.10.30G0220甲山町,広島県土地改良事業団体連合会,"13.10.30
14.03.29",,
広島県,"呉市,",道路計画,基準点,3級,3point,助言13.10.30G0222呉市,㈱アース開発コンサルタント,"13.10.30
13.12.25",,
広島県,"甲山町,",ほ場整備,基準点,2級,5point,助言13.10.30G0224広島県尾三地域事務所,広島県土地改良事業団体連合会,"13.10.23
14.03.20",,
広島県,"広島市,",砂防計画,基準点,3級,4point,助言13.11.14G0243広島県広島地域事務所,㈱陸地コンサルタント,"13.10.29
14.03.25",,
広島県,"音戸町,",都市計画,"カラー撮影,写測図化,既成図数値化","10000,,2500,,2500","51.6KM2,18.7KM2,18.7KM2",助言13.11.14G0247音戸町,㈱ヒロコーコンサル,"13.10.15
14.03.22",,
広島県,"沖美町,",総合計画,"写測図化,空三","2500,,10000","4KM2,34M",助言13.11.14G0253広島県呉地域事務所建設局大柿支局,明伸建設コンサルタント㈱,"13.10.13
14.03.25",,
広島県,"東広島市,",下水道計画,"カラー撮影,空三,写測図化","4000,,4000,,500","3.5KM2,16M,0.6KM2",助言13.11.22G0259東広島市,㈱日航コンサルタント,"13.10.31
14.03.11",,
広島県,"呉市,",１７条地図作製,"基準点,基準点","2級,,3級","2point,10point",助言13.11.22G0262広島法務局,"広島県公共嘱託登記土地家屋調
査士協会","13.12.01
14.03.31",,
広島県,"東広島市,",河川台帳図,数値図化,500,0.6KM2,助言13.11.27G0267広島県東広島地域事務所,㈱日航コンサルタント,"13.11.27
14.02.28",,
広島県,"広島市,",砂防計画,基準点,3級,3point,助言13.12.03G0279広島県広島地域事務所建設局,中電技術コンサルタント㈱,"13.09.28
14.03.31",,
広島県,"広島市,",砂防計画,基準点,3級,3point,助言13.12.03G0280広島県広島地域事務所建設局,中電技術コンサルタント㈱,"13.09.28
14.03.31",,
広島県,"尾道市,",宅地開発,基準点,3級,3point,助言13.12.03G0281広島県東部地域開発事務所,徳永技建工業㈱,"13.11.28
14.03.20",,
広島県,"坂町,",都市計画,"撮影,写測修正,写測修正","10000,,1000,,2500","20.7KM2,5KM2,5KM2",助言13.12.03G0282坂町,㈱パスコ,"13.11.29
14.03.20",,
広島県,"因島市,大竹市,熊野町,大野町,倉橋町,向島町,瀬戸田町,",森林基本図修正,写測修正,5000,325.2KM2,助言13.12.03G0284広島県,㈱日航コンサルタント,"13.12.10
14.03.15",,
広島県,"本郷町,",広島空港地形図,"撮影,空三,写測図化","8000,,8000,,1000",",7M,1KM2",助言13.12.03G0285広島県空港地域整備事務所,㈱日航コンサルタント,"13.12.03
14.03.15",,
広島県,"加計町,",地すべり対策,"数値図化,編集","2500,,2500","13.5KM2,",助言13.12.21G0296広島県芸北地域事務所,㈱ヒロコン,"13.12.10
14.03.10",,
広島県,"久井町,御調町,",地すべり対策,写測図化,2500,35.3KM2,助言14.01.10G0299広島県尾三地域事務所,広建コンサルタンツ㈱,"13.02.16
13.12.25",,
広島県,"府中町,",１７条地図作成,"基準点,基準点,基準点","2級,,3級,,4級","2point,5point,24point",助言14.01.10G0306広島法務局,"広島県公共嘱託登記土地家屋調
査士協会","14.01.10
14.03.31",,
広島県,"広島市,",道路計画,基準点,3級,3point,助言14.01.09G0310中国地方整備局広島国道工事事務所,アキワ建設コンサルタント㈱,"14.01.08
14.01.31",,
広島県,"呉市,",砂防計画,基準点,2級,3point,助言14.01.15G0313広島県呉地域事務所,広建コンサルタンツ㈱,"13.12.12
14.02.15",,
広島県,"御調町,",施設測量,"基準点,基準点","3級,,4級","2point,8point",助言14.01.17G0320広島防衛施設局,復建調査設計㈱,"14.01.10
14.02.28",,
広島県,"庄原市,",砂防計画,数値図化,2500,24.2KM2,助言14.01.23G0325広島県備北地域事務所建設局庄原支局,㈱ウエスコ　広島支社,"14.02.01
14.03.20",,
広島県,"久井町,",道路計画,"基準点,基準点","2級,,3級","4point,5point",助言14.01.28G0334広島県尾三地域事務所,中国開発調査㈱,"14.02.01
14.03.25",,
広島県,"福富町,豊栄町,",地すべり対策,"数値図化,編集","2500,,5000","13.5KM2,45KM2",助言14.02.05G0336広島県東広島地域事務所,中国開発調査㈱,"13.09.11
14.03.25",,
広島県,"吉舎町,作木村,",砂防計画,写測図化,2500,3.6KM2,助言14.02.21G0345広島県備北地域事務所,フクヨシエンジニアリング㈱,"13.10.26
14.03.20",,
広島県,"大竹市,",地すべり対策,"数値図化,編集","2500,,2500   ","11.5KM2,",助言14.02.21G0347広島県広島地域事務所建設局廿日市支局,㈱ヒロコン,"14.02.19
14.03.25",,
広島県,"熊野町,黒瀬町,",道路計画,基準点,2級,9point,助言14.02.21G0349広島県広島地域事務所,㈱ダイヤコンサルタント　中国支,"14.02.25
14.03.20",,
広島県,"広島市,",地すべり対策,基準点,3級,51point,助言14.02.26G0350広島県広島地域事務所,復建調査設計㈱,"14.02.26
14.03.25",,
広島県,"竹原市,",砂防計画,基準点,3級,18point,助言14.02.26G0351広島県東広島地域事務所建設局竹原支局,復建調査設計㈱,"14.02.26
14.03.25",,
広島県,"廿日市市,",海岸保全,"平板,縦横断","500,,","0.02KM2,1km",助言14.02.26G0352広島県広島地域事務所建設局廿日市支局,中電技術コンサルタント㈱,"14.03.01
14.03.30",,
広島県,"呉市,",砂防計画,基準点,2級,3point,助言14.03.04G0354広島県呉地域事務所,広建コンサルタンツ㈱,"14.02.12
14.03.25",,
広島県,"福山市,",道路計画,"基準点,基準点","2級,,3級","6point,9point",助言14.03.12G0358中国地方整備局福山工事事務所,㈱荒谷建設コンサルタント,"14.03.12
14.06.28",,
広島県,"佐伯町,",下水道計画,"カラー撮影,空三,水準,数値図化","4000,,4000,,3級,,500","2KM2,6M,5.4km,0.4KM2",助言14.03.12G0359佐伯町,㈱ヒロコーコンサル,"14.03.12
14.03.20",,
広島県,"蒲刈町,",道路計画,基準点,3級,2point,助言14.03.15G0360蒲刈町,復建調査設計㈱,"14.02.14
14.03.25",,
広島県,"安浦町,",下水道計画,"カラー撮影,基準点,水準,数値図化,数値図化","5000,,簡級,,3級,,500,,1000","11.4KM2,4point,16.5km,0.4KM2,2.2KM2",助言14.03.27G0366安浦町,㈱ヒロコーコンサル,"14.03.06
14.03.29",,
広島県,"西城町,",ほ場整備,基準点,2級,2point,助言14.03.28G0368西城町,広島県土地改良事業団体連合会,"14.04.01
15.03.25",,
広島県,"尾道市,",都市計画,座標変換,2500,110.9KM2,助言13.03.28G0369尾道市,㈱ヒロコーコンサル,"14.04.01
14.06.14",,
広島県,"大竹市,",港湾計画,"基準点,水準","2級,,2級","4point,4km",助言14.03.28G0373広島県広島地域事務所建設局廿日市支局,中電技術コンサルタント㈱,"14.03.28
14.03.30",,
広島県,"大竹市,",道路計画,"基準点,水準","4級,,4級","8point,1km",助言13.03.28G0375広島県広島地域事務所建設局廿日市支局,復建調査設計㈱,"14.03.04
14.03.31",,
山口県,"徳山市,",土地区画整,"基準点,基準点","3級,,4級","3point,90point",助言13.04.03G0001徳山市,㈱サンワコン,"13.05.01
13.09.30",,
広島県県境山口県,"大竹市,県境岩国市,和木町,",道路計画,基準点,2級,28point,助言13.05.21G0015中国地方整備局山口工事事務所,"（株）エイトコンサルタント山口支
シンワ技研コンサルタント（株）","13.02.03
13.07.31",,
