都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
香川県,"大川町,",ほ場整備,"基準点,基準点","2級,,3級","6point,9point",香川県大川土地改良事務所助言041012H0106,香川県土地改良事業団体連合会,"04.10.01,05.03.20",,
香川県,"高瀬町,三野町,財田町,",ほ場整備,"基準点,基準点","2級,,3級","3point,35point",香川県三豊土地改良事務所助言041012H0108,香川県土地改良事業団体連合会,"04.09.29,05.03.25",,
香川県,"三木町,",ほ場整備,"基準点,基準点","2級,,3級","2point,1point",木田郡三木町土地改良区助言050202H0169,香川県土地改良事業団体連合会,"05.01.28,05.03.10",,
香川県,"山本町,",ほ場整備,基準点,3級,3point,香川県山本町助言040626H0029,(株)ユニオン測研,"04.08.01,04.08.31",,
香川県,"三木町,",ほ場整備,基準点,3級,3point,木田郡三木町土地改良区助言040716H0044,香川県土地改良事業団体連合会,"04.07.20,04.08.10",,
香川県,"満濃町,",ほ場整備,基準点,3級,9point,香川県満濃町助言040902H0077,香川県土地改良事業団体連合会,"04.09.01,05.01.30",,
香川県,"白鳥町,",ほ場整備,"水準,空三,写測図化","3級,,10000,,1000","6.0km,7M,1.2KM2",香川県白鳥町助言040416H0003,国際航業(株),"04.04.20,04.06.10",,
香川県,"国分寺町,",都市計画,"水準,撮影,空三,写測図化","簡級,,15000,,15000,,2500","20.0km,26.3KM2,12M,26.3KM2",香川県国分寺町助言050113H0159,国際航業(株),"05.01.07,05.05.31",2745,
香川県,"内海町,",農道台帳,"水準,空三,写測図化","簡級,,10000,,1000","3.5km,4M,0.2KM2",香川県内海町助言050113H0161,国際航業(株),"05.01.06,05.03.25",,
香川県,"満濃町,",農道台帳,"水準,写測図化","簡級,,1000","14.2km,0.4KM2",香川県満濃町助言041204H0145,(株)パスコ,"04.11.20,04.12.20",,
香川県,"引田町,三木町,琴南町,綾南町,三野町,詫間町,",農地開発,"撮影,空三,写測図化,水準","15000,,15000,,2500,,簡級","133.5KM2,21M,60.0KM2,79.0km",香川県助言040514H0010,国際航業(株),"04.05.13,04.09.20",207,
香川県,"志度町,",都市計画,"撮影,空三,写測図化,写測修正,水準","15000,,15000,,2500,,2500,,簡級","82.4KM2,19M,26.6KM2,12.8KM2,27.0km",香川県志度町助言040525H0015,国際航業(株),"04.05.22,04.12.21",294,
香川県,"大内町,",農道台帳,"撮影,空三,写測図化,水準","4000,,4000,,500,,簡級","1.3KM2,3M,0.1KM2,3.5km",香川県大内町助言040616H0018,国際航業(株),"04.06.08,04.09.30",,
香川県,"坂出市,",固定資産税評価用写真撮影,"撮影,撮影","4000,,8000","9.9KM2,82.5KM2",香川県坂出市助言050125H0166,(株)パスコ,"04.12.18,05.03.31",2819,
香川県,"高松市,",道路計画,"撮影,空三,写測図化,水準","7000,,7000,,1000,,簡級","27.1KM2,29M,3.2KM2,22.0km",日本道路公団高松建設局高松工事事務所助言040616H0021,アジア航測(株),"04.06.06,04.10.03",,
香川県,"豊中町,",都市計画,"撮影,空三,写測図化,写測修正,編集,水準","12500,,12500,,2500,,2500,,10000,,簡級","38.3KM2,9M,14.2KM2,5.6KM2,19.9KM2,11.0km",香川県豊中町助言040520H0013,(株)五星,"04.05.02,04.12.25",247,
香川県,"高松市,引田町,大川町,寒川町,長尾町,三木町,塩江町,綾上町,琴南町,満濃町,琴平町,仲南町,財田町,",森林計画,"カラー撮影,空三,写測図化,水準","20000,,20000,,5000,,簡級","651.7KM2,62M,227.5KM2,115.0km",香川県助言040928H0092,国際航業(株),"04.09.21,05.03.25",1743,
香川県,"観音寺市,豊中町,",道路計画,"カラー撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","19.0KM2,10M,0.7KM2,19.0km",香川工事事務所助言040928H0090,(株)パスコ,"04.09.03,05.01.20",1741,
香川県,"高松市,",下水道計画,"カラー撮影,空三,写測図化,水準","4000,,4000,,500,,簡級","9.0KM2,33M,4.9KM2,17.4km",香川県高松市助言040626H0027,アジア航測(株),"04.06.17,05.01.21",,
香川県,"詫間町,",都市計画,"カラー撮影,写測修正,編集,編集,編集,編集","10000,,2500,,5000,,10000,,20000,,25000","31.0KM2,31.0KM2,31.0KM2,31.0KM2,31.0KM2,31.0KM2",香川県詫間町助言040701H0037,アジア航測(株),"04.06.25,04.12.25",810,
香川県,"善通寺市,",都市計画,"カラー撮影,空三,写測図化","10000,,10000,,2500","39.9KM2,42M,16.1KM2",香川県善通寺市助言040724H0048,アジア航測(株),"04.07.10,05.02.25",1091,
香川県,"山本町,",農道台帳,"カラー撮影,写測修正","8000,,1000","33.2KM2,0.1KM2",香川県山本町助言050317H0189,写測エンジニアリング(株),"04.11.20,05.04.20",,
香川県,"土庄町,",都市計画,"空三,写測図化,水準","10000,,2500,,簡級","107M,74.2KM2,73.0km",香川県土庄町助言040520H0014,国際航業(株),"04.05.15,04.12.25",248,
香川県,"引田町,",農道台帳,"空三,写測図化,水準","10000,,1000,,簡級","39M,0.1KM2,35.0km",香川県引田町助言041104H0129,国際航業(株),"04.11.02,04.12.25",,
香川県,"丸亀市,",丸亀市公共下水道平面図作成業務,"空三,写測図化,写測修正,水準","4000,,2500,,2500,,簡級","10M,1.0KM2,0.3KM2,2.6km",香川県丸亀市助言040806H0063,写測エンジニアリング(株),"04.07.13,05.01.20",,
香川県,"白鳥町,大内町,津田町,",道路計画,"空三,写測図化,水準","7000,,1000,,簡級","16M,5.4KM2,15.3km",日本道路公団高松建設局高松工事事務所助言040828H0071,第一航業(株),"04.08.21,04.11.07",,
香川県,"引田町,白鳥町,",道路計画,"空三,写測図化,水準","7000,,1000,,簡級","28M,5.0KM2,25.9km",日本道路公団高松建設局高松工事事務所助言040820H0070,三和航測(株),"04.08.22,04.11.07",,
香川県,"香南町,",農道台帳,写測図化,1000,0.2KM2,香川県香南町助言040416H0002,国際航業(株),"04.04.16,04.05.30",,
香川県,"琴平町,",農道台帳,写測図化,1000,0.1KM2,香川県琴平町助言040716H0039,国際航業(株),"04.07.06,04.10.30",,
香川県,"津田町,",農道台帳,写測図化,1000,0.1KM2,香川県津田町助言040728H0059,国際航業(株),"04.07.23,04.10.30",,
香川県,"琴南町,",河川計画,写測図化,1000,1.0KM2,香川工事事務所助言040921H0086,国際航業(株),"04.09.10,04.11.10",,
香川県,"琴南町,",都市計画,写測図化,2500,2.4KM2,香川県琴南町助言041012H0104,国際航業(株),"04.09.29,04.10.30",,
香川県,"白鳥町,",農道台帳,写測図化,1000,0.1KM2,香川県白鳥町助言041022H0121,国際航業(株),"04.10.21,04.12.25",,
香川県,"引田町,",道路計画,"写測図化,写測修正,水準","1000,,1000,,簡級","0.5KM2,0.4KM2,1.1km",徳島工事事務所助言041125H0134,アジア航測(株),"04.10.28,05.01.30",,
香川県,"高松市,引田町,白鳥町,大内町,津田町,大川町,志度町,寒川町,長尾町,三木町,牟礼町,",香川県内土地改良調査計画資料,写測修正,5000,120.0KM2,中国四国農政局四国土地改良調査管理事務所助言050318H0192,国際航業(株),"05.03.05,05.05.31",3094,
愛媛県,"松山市,",道路台帳,基準点,2級,4point,愛媛県松山市助言040716H0042,(株)パスコ,"04.06.29,05.03.25",,
愛媛県,"今治市,",都市計画,"基準点,基準点,水準","2級,,3級,,3級","11point,49point,10.1km",愛媛県今治市助言040928H0089,アジア航測(株),"04.09.17,05.02.26",,
愛媛県,"松山市,東予市,",道路計画,基準点,2級,27point,松山工事事務所助言041012H0107,復建調査設計(株),"04.10.01,05.03.30",,
愛媛県,"松山市,",地籍測量図作成に伴う基準点測量,"基準点,基準点","2級,,3級","2point,8point",愛媛県松山地方局助言041225H0155,(株)エイトコンサルタント,"04.12.17,05.03.31",,
愛媛県,"肱川町,",ダム計画,"基準点,水準","2級,,2級","20point,8point",河辺川ダム工事事務所助言050113H0162,(株)荒谷建設コンサルタント,"05.01.14,05.03.25",,
愛媛県,"川之江市,",道路計画,"基準点,水準","2級,,3級","3point,2.2km",松山工事事務所助言050208H0173,(株)五星,"05.02.05,05.03.30",,
愛媛県,"伊方町,",造成計画,基準点,2級,2point,愛媛県伊方町助言040921H0079,(株)四電技術コンサルタント,"04.09.01,04.11.30",,
愛媛県,"松山市,",用地買収の為の地籍測量,基準点,3級,6point,松山工事事務所助言041130H0139,(株)パスコ,"04.12.01,05.03.30",,
愛媛県,"松山市,",土地区画整理,基準点,3級,7point,愛媛県松山市助言050212H0174,(株)パスコ,"05.01.10,05.03.25",,
愛媛県,"今治市,朝倉村,",道路計画,基準点,3級,6point,松山工事事務所助言050308H0178,四国建設コンサルタント(株),"05.02.15,05.03.20",,
愛媛県,"重信町,",ほ場整備,基準点,3級,12point,愛媛県助言040728H0052,南海測量設計(株),"04.10.13,05.03.09",,
愛媛県,"伊予市,",ほ場整備,基準点,3級,7point,愛媛県助言040728H0053,南海測量設計(株),"04.10.01,05.02.19",,
愛媛県,"野村町,",ほ場整備,基準点,3級,11point,愛媛県助言040728H0056,(株)小笠原工務所,"04.11.17,05.01.25",,
愛媛県,"久万町,",ほ場整備,基準点,3級,12point,愛媛県助言040728H0054,第一測量(株),"04.10.02,04.12.06",,
愛媛県,"三間町,",ほ場整備,"基準点,基準点","3級,,4級","11point,81point",愛媛県三間町助言041029H0124,(有)赤岡測量設計事務所,"04.08.20,05.02.20",,
愛媛県,"西条市,",ほ場整備,基準点,3級,14point,愛媛県助言040728H0051,(株)フタバ測量設計,"04.09.22,05.02.25",,
愛媛県,"中山町,",ほ場整備,基準点,4級,4point,愛媛県助言040728H0055,南海測量設計(株),"04.09.05,04.11.10",,
愛媛県,"新居浜市,",下水道計画,水準,2級,6point,愛媛県新居浜市助言050108H0156,(株)住化土建設計,"05.01.07,05.03.25",,
愛媛県,"大洲市,宇和町,",道路計画,"水準,空三,写測図化","簡級,,7000,,1000","46.0km,44M,8.4KM2",日本道路公団高松建設局大洲工事事務所助言041204H0141,国際航業(株),"04.11.27,05.03.11",,
愛媛県,"柳谷村,",農道台帳,"水準,撮影,空三,写測図化","簡級,,8000,,8000,,1000","74.0km,126.1KM2,167M,1.0KM2",愛媛県柳谷村助言041222H0152,国際航業(株),"04.12.15,05.03.20",2576,
愛媛県,"吉海町,",下水道計画,"水準,撮影,空三,写測図化","簡級,,12500,,12500,,2500","18.2km,6.8KM2,9M,6.8KM2",愛媛県吉海町助言050308H0183,国際航業(株),"05.02.22,05.05.31",,
愛媛県,"西条市,",河川現況平面図作成,"水準,撮影,空三","簡級,,12500,,12500","148.0km,277.9KM2,208M",愛媛県助言050308H0184,国際航業(株),"05.03.01,05.04.30",3008,
愛媛県,"伊予市,",都市計画,"水準,撮影,空三,写測図化","簡級,,15000,,15000,,2500","15.5km,56.7KM2,13M,19.7KM2",愛媛県伊予市助言041204H0144,(株)パスコ,"04.11.25,05.03.30",2397,
愛媛県,"大三島町,",農道台帳,"水準,撮影,空三,写測図化","簡級,,8000,,8000,,1000","5.0km,9.8KM2,5M,0.1KM2",愛媛県今治地方局助言050308H0181,アジア航測(株),"04.09.30,05.03.18",,
愛媛県,"東予市,",農道台帳,"水準,撮影,空三,写測図化","簡級,,8000,,8000,,1000","25.0km,24.4KM2,18M,0.4KM2",愛媛県東予市助言041222H0149,三和航測(株),"04.12.21,05.02.28",2573,
愛媛県,"土居町,",農道台帳,"水準,写測図化","簡級,,1000","7.8km,0.1KM2",愛媛県土居町助言050202H0167,三和航測(株),"05.02.05,05.03.31",,
愛媛県,"西条市,",農道台帳,"水準,写測図化","簡級,,1000","4.1km,0.1KM2",愛媛県西条市助言050202H0168,三和航測(株),"05.02.04,05.04.30",,
愛媛県,"久万町,",農道台帳,"水準,撮影,空三,写測図化","簡級,,8000,,8000,,1000","13.1km,9.5KM2,7M,0.2KM2",愛媛県松山地方局助言050125H0164,愛媛県土地改良事業団体連合会,"05.01.24,05.03.24",,
愛媛県,"波方町,",農道台帳,平板,1000,0.1KM2,愛媛県波方町助言040626H0025,アジア航測(株),"04.06.15,04.07.10",,
愛媛県,"野村町,",農道台帳,平板,1000,0.4KM2,愛媛県八幡浜地方局助言041130H0138,(株)小笠原工務所,"04.11.20,04.12.29",,
愛媛県,"野村町,",農道台帳,平板,1000,0.2KM2,愛媛県八幡浜地方局助言050317H0190,(株)小笠原工務所,"05.02.15,05.03.28",,
愛媛県,"朝倉村,",農道台帳,"平板,基準点","1000,,2級","0.6KM2,3point",愛媛県今治地方局助言041027H0122,(有)コーワ測量設計,"04.10.05,05.01.07",,
愛媛県,"大三島町,",地形図作成,"撮影,空三,写測図化,水準","4000,,4000,,500,,簡級","6.0KM2,26M,2.3KM2,15.0km",愛媛県大三島町助言040626H0024,国際航業(株),"04.06.15,04.10.31",,
愛媛県,"久万町,",都市計画,"撮影,空三,写測図化,水準","12500,,12500,,2500,,簡級","10.9KM2,9M,6.0KM2,3.0km",愛媛県久万町助言040806H0060,国際航業(株),"04.07.27,04.08.31",,
愛媛県,"弓削町,",弓削町地形図作成業務,"撮影,空三,写測図化,水準","4000,,4000,,500,,簡級","0.5KM2,16M,0.5KM2,10.0km",愛媛県弓削町助言040902H0075,国際航業(株),"04.08.26,04.09.30",,
愛媛県,"岩城村,",農道台帳,"撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","1.5KM2,4M,0.1KM2,5.0km",愛媛県岩城村助言040921H0082,国際航業(株),"04.09.08,04.10.15",,
愛媛県,"弓削町,",農道台帳,"撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","1.5KM2,4M,0.1KM2,4.5km",愛媛県弓削町助言040921H0083,国際航業(株),"04.09.08,04.10.10",,
愛媛県,"面河村,",面河村地形図作成,撮影,8000,157.4KM2,愛媛県面河村助言041022H0115,国際航業(株),"04.10.13,04.11.20",2001,
愛媛県,"伯方町,",農道台帳,"撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","32.3KM2,34M,0.5KM2,26.0km",愛媛県伯方町助言041022H0118,国際航業(株),"04.10.13,04.12.20",2004,
愛媛県,"松山市,",都市計画,"撮影,空三,写測図化,写測修正,水準","4000,,4000,,500,,500,,簡級","5.5KM2,43M,3.2KM2,2.3KM2,36.5km",愛媛県松山市助言041027H0123,国際航業(株),"04.10.20,05.03.25",,
愛媛県,"新居浜市,",都市計画,"撮影,写測修正","12500,,2500","36.4KM2,16.2KM2",愛媛県新居浜市助言041222H0153,国際航業(株),"04.12.20,05.03.20",2577,
愛媛県,"松前町,",都市計画,"撮影,写測修正","12500,,2500","20.3KM2,20.3KM2",愛媛県松前町助言040807H0066,(株)パスコ,"04.07.21,04.11.30",1328,
愛媛県,"西条市,別子山村,",森林計画,撮影,16000,1425.0KM2,高知県助言040507H0009,アジア航測(株),"04.05.02,04.10.31",117,
愛媛県,"西条市,東予市,小松町,丹原町,",農業水利計画,"撮影,写測修正","15000,,5000","136.0KM2,84.4KM2",中国四国農政局道前道後平野農業水利事業所助言050312H0185,アジア航測(株),"05.03.04,05.03.31",3076,
愛媛県,"松山市,伊予市,重信町,川内町,久万町,面河村,美川村,柳谷村,小田町,広田村,中山町,双海町,内子町,河辺村,砥部町,",森林計画,撮影,16000,1044.0KM2,愛媛県助言040626H0030,(株)協同測量社,"04.06.30,04.11.10",711,
愛媛県,"川之江市,",下水道台帳,"撮影,空三,写測図化,水準","4000,,4000,,500,,3級","1.4KM2,4M,0.1KM2,3.9km",川之江市土地開発公社助言040410H0001,三和航測(株),"04.04.10,04.12.25",,
愛媛県,"土居町,",都市計画,"撮影,空三,写測図化,水準","12500,,12500,,2500,,3級","65.4KM2,27M,38.9KM2,32.5km",愛媛県土居町助言040520H0012,三和航測(株),"04.05.26,04.08.20",246,
愛媛県,"中山町,",農林地一体開発,"撮影,空三,写測図化,水準","8000,,8000,,1000,,簡級","9.5KM2,10M,0.3KM2,1.1km",愛媛県松山地方局助言040708H0038,三和航測(株),"04.06.25,04.09.14",,
