都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
大阪府,"河南町,",農地開発,"基準点,基準点","1級,,2級","2point,5point",大阪府助言F0194,協和設計(株),"1999.12.01,2000.03.31",,
大阪府,"大阪市,",都市計画,"カラー撮影,数値図修正","10000,,2500","303.6KM2,221.3KM2",大阪府大阪市計画調整局助言F0198,(株)パスコ,"1999.12.03,2001.03.31",,
大阪府,"守口市,",地盤変動調査,水準,1級,15km,大阪府守口市助言F0204,(株)ジェクト,"1999.11.25,2000.03.31",,
大阪府,"箕面市,",基準点整備,基準点,3級,33point,大阪府箕面市助言F0208,(株)ワールド,"1999.09.20,2000.03.15",,
大阪府,"泉佐野市,",河川計画,"基準点,基準点","2級,,3級","1point,5point",大阪府岸和田土木事務所助言F0221,サンコーコンサルタント(株),"1999.11.16,2000.02.15",,
大阪府,"能勢町,",ほ場整備,"基準点,基準点","2級,,3級","16point,25point",大阪府助言F0224,(株)大建技術コンサルタンツ,"1999.11.24,2000.03.10",,
大阪府,"泉大津市,",道路台帳,基準点,2級,4point,大阪府泉大津市助言F0226,朝日航洋(株),"1999.12.27,2000.03.10",,
大阪府,"堺市,",地盤変動調査,水準,1級,35km,大阪府堺市助言F0231,大阪測量(株),"1999.12.15,2000.03.31",,
大阪府,"豊中市,",固定資産調査,カラー撮影,4000,36.6KM2,大阪府豊中市助言F0236,国際航業(株),"1999.12.28,2000.01.04",,
大阪府,"堺市,",道路管理図,"基準点,基準点","3級,,4級","7point,25point",阪神高速道路補償センター助言F0242,本州コンサルタント(株),"1999.11.30,2000.02.18",,
大阪府,"泉南市,阪南市,忠岡町,",河川管理,"カラー撮影,数値図化","8000,,1000","31.3KM2,1.1KM2",大阪府助言F0243,(株)ジェクト,"1999.12.24,2000.03.24",,
大阪府,"和泉市,",土地区画整理,"基準点,基準点","2級,,3級","2point,2point",和泉市葛の葉町A地区土地区画整理事業まちづくり発起人会助言F0252,(株)サンヨー,"1999.12.24,2000.03.17",,
大阪府,"東大阪市,",地盤変動調査,水準,1級,43.4km,大阪府東大阪市助言F0254,(株)サンヨー,"2000.01.18,2000.03.17",,
大阪府,"岸和田市,",公園広場測量,基準点,2級,2point,大阪府臨海公園事務所助言F0256,パシフィックコンサルタンツ(株),"1999.12.17,2000.03.15",,
大阪府,"八尾市,",砂防計画,基準点,2級,2point,大阪府八尾土木事務所助言F0257,パシフィックコンサルタンツ(株),"1999.11.30,2000.03.15",,
大阪府,"大阪市,",道路台帳,基準点,3級,29point,大阪府大阪市助言F0260,大阪市都市整備協会,"2000.02.01,2000.03.31",,
大阪府,"泉佐野市,",基準点測量,"基準点,基準点","2級,,3級","1point,3point",大阪府岸和田土木事務所助言F0283,テクニカ,"2000.01.24,2000.02.25",,
大阪府,"河南町,",地形図作成,写測修正,500,4.2KM2,大阪府河南町助言F0287,国際航業(株),"1999.08.13,2000.03.24",,
大阪府,"枚方市,八尾市,東大阪市,",都市計画,"カラー撮影,写測修正","15000,,2500","334.9KM2,333.9KM2",大阪府助言F0292,(株)パスコ他1社,"1999.12.22,2000.03.31",,
大阪府,"寝屋川市,門真市,交野市,枚方市,",道路計画,数値図化,1000,1KM2,浪速国道工事事務所助言F0298,国際航業(株),"1999.12.28,2000.03.25",,
大阪府,"島本町,",地盤変動調査,水準,2級,12.4km,大阪府島本町助言F0302,国際航業(株),"2000.01.28,2000.03.31",,
大阪府県境兵庫県,"豊能町,能勢町,県境川西市,猪名川町,",貯水池管理図,"カラー撮影,写測図化","12500,,2500","9KM2,9KM2",猪名川工事事務所助言F0306,(株)パスコ,"1999.12.17,2000.03.24",,
大阪府,"堺市,",地形図作成,"写測図化,写測修正","500,,500","1.6KM2,0.3KM2",大阪府堺市助言F0307,国際航業(株),"2000.01.12,2000.03.31",,
大阪府,"大阪市,",地盤変動調査,水準,1級,43.2km,大阪府大阪市港湾局助言F0313,富士測量(株),"2000.02.02,2000.03.31",,
大阪府,"富田林市,",宅地造成,基準点,4級,62point,三井不動産(株)関西支社助言F0326,(株)オオバ,"2000.03.01,2000.11.30",,
大阪府,"貝塚市,",ほ場整備,"基準点,基準点","2級,,3級","2point,9point",貝塚市木積土地改良区助言F0330,(株)三和技研,"2000.03.03,2000.03.31",,
大阪府,"大阪市,",道路計画,写測図化,1000,6.5KM2,近畿幹線道路調査事務所助言F0331,中日本航空(株),"2000.12.28,2000.03.30",,
大阪府,"岸和田市,",下水道台帳,"撮影,空三",4000,"3.2KM2,6M",大阪府岸和田市助言F0332,国際航業(株),"2000.01.05,2000.03.31",,
大阪府,"泉佐野市,泉南市,",ほ場整備,基準点,3級,2point,緑資源公団西部支社泉州東部建設事業所助言F0338,大阪府土地改良事業団体連合会,"2000.03.01,2000.03.30",,
大阪府,"八尾市,",河川計画,"基準点,基準点","1級,,2級","3point,2point",大阪府富田林土木事務所助言F0343,拓殖建設計画(株),"2000.03.09,2000.04.24",,
兵庫県,"夢前町,",河川台帳,"カラー撮影,写測図化","15000,,2500","27.6KM2,5.7KM2",兵庫県姫路土木事務所助言F0002,(株)パスコ,"1999.03.16,1999.05.20",,
兵庫県,"宝塚市,",砂防計画,"基準点,基準点","2級,,3級","7point,6point",兵庫県西宮土木事務所助言F0004,幸陽測量設計(株),"1999.04.23,1999.05.21",,
兵庫県,"出石町,",下水道計画,"カラー撮影,空三",4000,"9.4KM2,30M",兵庫県出石町助言F0005,(株)パスコ,"1999.04.26,1999.07.30",,
兵庫県,"浜坂町,",下水道台帳,"基準点,水準","3級,,3級","8point,25.8km",兵庫県浜坂町助言F0007,(株)パスコ,"1999.04.15,1999.05.25",,
兵庫県,"吉川町,",ほ場整備,"基準点,基準点","2級,,3級","5point,9point",兵庫県三木土地改良事務所助言F0009,園田コンサル(株),"1999.08.01,2000.03.01",,
兵庫県,"吉川町,",ほ場整備,"基準点,基準点","2級,,3級","6point,9point",兵庫県三木土地改良事務所助言F0010,(株)ウエスコ,"1999.08.01,2000.03.01",,
兵庫県,"太子町,",下水道計画,"カラー撮影,写測図化","5000,,500","22.7KM2,3.7KM2",兵庫県太子町助言F0012,アジア航測(株),"1999.04.30,1999.12.24",,
兵庫県,"姫路市,",総合計画,"カラー撮影,写測修正","8000,,1000","130KM2,130KM2",兵庫県姫路市助言F0013,アジア航測(株),"1999.05.12,2000.03.31",,
兵庫県,"神戸市,",道路計画,基準点,1級,1point,兵庫県神戸市助言F0018,(株)パスコ,"1999.06.01,1999.06.30",,
兵庫県,"加古川市,",都市計画,"基準点,水準","2級,,3級","101point,165km",兵庫県加古川市助言F0020,(株)パスコ,"1999.06.01,2000.01.31",,
兵庫県,"川西市,",道路計画,"基準点,水準","2級,,2級","5point,6.5km",日本道路公団大阪建設局西神戸工事事務所助言F0021,国際航業(株),"1999.05.11,1999.09.07",,
兵庫県,"三田市,",都市計画,数値図修正,2500,210.2KM2,兵庫県三田市助言F0024,アジア航測(株),"1999.07.01,2000.03.24",,
兵庫県,"神戸市,",道路計画,基準点,1級,1point,兵庫県神戸市助言F0025,(株)パスコ,"1999.06.10,1999.07.10",,
兵庫県,"赤穂市,",都市計画,"撮影,写測修正","12500,,2500","66KM2,36.9KM2",兵庫県赤穂市助言F0026,(株)パスコ,"1999.06.14,2000.03.10",,
兵庫県,"西宮市,",都市計画,"カラー撮影,数値図修正","15000,,2500","100.2KM2,74.4KM2",兵庫県西宮市助言F0028,(株)ジオテクノ関西,"1999.04.23,2000.03.25",,
兵庫県,"神戸市,",都市計画,"撮影,写測修正","6000,,1000","95.3KM2,82.5KM2",兵庫県神戸市助言F0031,国際航業(株),"1999.05.18,2000.03.31",,
兵庫県,"神戸市,",ほ場整備,"基準点,基準点","2級,,3級","3point,13point",神戸市菅野土地改良区助言F0032,(株)ウエスコ,"1999.06.20,1999.12.24",,
兵庫県,"神戸市,",土地区画整理,"基準点,基準点","2級,,3級","2point,7point",神戸市前開特定土地区画整理組合助言F0033,南海カツマ(株),"1999.06.10,1999.07.31",,
兵庫県,"姫路市,",土地区画整理,"基準点,基準点","2級,,3級","2point,15point",姫路市中島南土地区画整理組合助言F0038,(株)サンワコン,"1999.07.01,2000.02.20",,
兵庫県,"神戸市,",道路管理,"カラー撮影,写測図化","4000,,500","1.1KM2,0.4KM2",兵庫県神戸市助言F0039,国際航業(株),"1999.04.22,1999.11.30",,
兵庫県,"加古川市,",ほ場整備,"基準点,基準点","2級,,3級","3point,3point",兵庫県加古川市助言F0041,丸一調査設計(株),"1999.08.01,2000.03.15",,
兵庫県,"神崎町,",下水道計画,基準点,2級,4point,兵庫県神崎町助言F0043,村井測量設計(株),"1999.06.09,2000.03.10",,
兵庫県,"東条町,",土地区画整理,"基準点,基準点","2級,,3級","3point,3point",東条町天神西土地区画整理組合助言F0044,(株)オリエンタルコンサルタンツ,"1999.06.01,1999.08.04",,
兵庫県,"神戸市,",土地区画整理,"基準点,基準点","3級,,4級","4point,0.1KM2",兵庫県神戸市助言F0045,昭和(株),"1999.07.21,2000.03.31",,
兵庫県,"明石市,",都市計画,"カラー撮影,数値図化","15000,,2500","49.2KM2,49.2KM2",兵庫県明石市助言F0046,(株)サンヨー,"1999.06.21,2000.03.31",,
兵庫県,"神戸市,",ほ場整備,"基準点,基準点","2級,,3級","4point,16point",神戸市八多土地改良区助言F0047,(株)ウエスコ,"1999.06.20,1999.12.24",,
兵庫県,"春日町,",ほ場整備,"基準点,基準点","2級,,3級","9point,17point",春日東部土地改良区助言F0055,(資)兵庫エンジニアリング,"1999.06.29,2000.03.31",,
兵庫県,"五色町,",土地改良,"基準点,基準点","3級,,4級","3point,6point",兵庫県五色町助言F0056,阪神測建(株),"1999.07.19,1999.12.20",,
兵庫県,"川西市,",土地区画整理,基準点,2級,3point,兵庫県川西市助言F0062,玉野総合コンサルタント(株),"1999.07.21,1999.09.20",,
兵庫県,"関宮町,",ほ場整備,"基準点,基準点","2級,,3級","2point,1point",兵庫県関宮町助言F0067,(株)イデア,"1999.07.15,1999.08.15",,
兵庫県,"八鹿町,",下水道計画,水準,3級,4point,兵庫県八鹿町助言F0069,朝日航洋(株),"1999.08.20,1999.09.10",,
兵庫県,"神戸市,",土地区画整理,基準点,3級,38point,(財)神戸市都市整備公社助言F0072,(株)六甲コンサルタント,"1999.08.01,1999.12.31",,
兵庫県,"神戸市,",都市計画,基準点,1級,22point,兵庫県神戸市助言F0073,(株)近畿シビルコンサルタント,"1999.07.24,1999.09.30",,
兵庫県,"大屋町,",道路台帳,"撮影,写測図化","4000,,500","10.8KM2,10.8KM2",兵庫県土木部八鹿土木事務所助言F0079,(株)ウエスコ,"1999.07.13,2000.01.08",,
兵庫県,"神戸市,",ほ場整備,"基準点,基準点","2級,,3級","4point,16point",神戸市淡河土地改良区助言F0081,(株)ウエスコ,"1999.08.20,1999.12.24",,
兵庫県,"津名町,",土地区画整理,"基準点,基準点","3級,,4級","3point,6.1KM2",兵庫県津名町助言F0082,南海カツマ(株),"1999.08.24,1999.09.30",,
兵庫県,"西淡町,",土地改良,"基準点,基準点","2級,,3級","5point,9point",兵庫県西淡町助言F0084,(株)平成技術コンサルタント,"1999.08.18,2000.03.25",,
兵庫県,"神戸市,",道路計画,水準,1級,1.9km,兵庫県神戸市助言F0085,(株)パスコ,"1999.08.24,1999.09.20",,
兵庫県,"神戸市,",道路計画,基準点,3級,1point,兵庫県神戸市助言F0086,(株)パスコ,"1999.08.20,1999.09.30",,
兵庫県,"神戸市,",道路計画,基準点,1級,1point,兵庫県神戸市助言F0087,(株)パスコ,"1999.08.20,1999.09.30",,
兵庫県,"神戸市,",道路計画,基準点,1級,1point,兵庫県神戸市助言F0088,(株)パスコ,"1999.08.20,1999.09.30",,
兵庫県,"神戸市,",都市計画,基準点,3級,2point,兵庫県神戸市助言F0089,写測エンジニアリング(株),"1999.08.23,1999.09.30",,
兵庫県,"西宮市,",土地区画整理,"基準点,基準点","3級,,4級","5point,20point",西宮北口山手幹線南土地区画整理組合準備会助言F0090,(株)フオックス,"1999.08.05,1999.09.30",,
兵庫県,"神戸市,",ほ場整備,"基準点,基準点","2級,,3級","3point,7point",神戸市淡河土地改良区助言F0095,(株)ウエスコ,"1999.09.01,2000.12.24",,
兵庫県,"五色町,",土地改良,"基準点,基準点","3級,,4級","3point,5point",兵庫県五色町助言F0097,阪神測建(株),"1999.08.20,2000.03.29",,
兵庫県,"五色町,",土地改良,"基準点,基準点","2級,,3級","1point,9point",兵庫県五色町助言F0098,阪神測建(株),"1999.08.20,2000.03.29",,
兵庫県,"五色町,",土地改良,"基準点,基準点","2級,,3級","2point,14point",兵庫県五色町助言F0099,(株)アキツ地建コンサルタンツ,"1999.09.06,2000.03.29",,
兵庫県,"五色町,",土地改良,"基準点,基準点","2級,,3級","1point,12point",兵庫県五色町助言F0100,(株)兵庫コンサルタント,"1999.08.23,2000.03.29",,
兵庫県,"宝塚市,神戸市,",道路計画,基準点,2級,7point,日本道路公団関西支社神戸工事事務所助言F0101,(株)オオバ,"1999.09.02,1999.11.20",,
兵庫県,"南淡町,",ほ場整備,"基準点,基準点","3級,,4級","18point,0.3KM2",兵庫県南淡町助言F0104,丸一調査設計(株),"1999.09.01,2000.02.29",,
兵庫県,"北淡町,",都市計画,写測修正,2500,51.1KM2,兵庫県北淡町助言F0105,(株)ジオテクノ関西,"1999.07.19,2000.03.26",,
兵庫県,"村岡町,",ほ場整備,"基準点,基準点","2級,,3級","2point,6point",兵庫県村岡町助言F0107,西村測量設計事務所,"1999.08.30,1999.11.20",,
兵庫県,"宝塚市,",道路計画,基準点,2級,4point,日本道路公団関西支社神戸工事事務所助言F0108,大東測量設計(株),"1999.06.01,1999.09.28",,
兵庫県,"神戸市,姫路市,明石市,加古川市,",河川管理,写測修正,2500,45.7KM2,姫路工事事務所助言F0110,アジア航測(株),"1999.06.16,1999.10.10",,
兵庫県,"神戸市,",道路計画,基準点,2級,4point,日本道路公団関西支社神戸工事事務所助言F0111,(株)帝国コンサルタント,"1999.09.03,1999.10.26",,
兵庫県,"浜坂町,",ほ場整備,"基準点,基準点","2級,,3級","3point,2point",兵庫県浜坂町助言F0112,(株)ウエスコ,"1999.07.23,1999.12.24",,
兵庫県,"浜坂町,",ほ場整備,"基準点,基準点","2級,,3級","2point,1point",兵庫県浜坂町助言F0113,(株)ウエスコ,"1999.07.23,1999.12.24",,
兵庫県,"新宮町,",ほ場整備,"基準点,基準点","2級,,3級","5point,23point",兵庫県竜野土地改良事務所助言F0117,北居設計(株),"1999.09.02,2000.02.29",,
兵庫県,"稲美町,",土地区画整理,"基準点,基準点","2級,,3級","4point,8point",稲美町国岡東部土地区画整理組合助言F0118,玉野総合コンサルタント(株),"1999.09.10,2000.03.24",,
兵庫県,"宝塚市,",道路計画,基準点,2級,4point,日本道路公団関西支社神戸工事事務所助言F0119,正和設計(株),"1999.09.20,1999.11.18",,
兵庫県,"宝塚市,神戸市,",道路計画,水準,3級,11point,日本道路公団関西支社神戸工事事務所助言F0122,(株)オオバ他4社,"1999.09.20,1999.11.20",,
兵庫県,"姫路市,",土地改良,"基準点,基準点","2級,,3級","6point,14point",谷内土地改良区助言F0128,北居設計(株),"1999.09.20,2000.03.22",,
兵庫県,"大河内町,",総合計画,"基準点,基準点","2級,,3級","1point,7point",兵庫県大河内町助言F0130,アジア航測(株),"1999.09.20,1999.10.30",,
兵庫県,"佐用町,",ほ場整備,"基準点,基準点","2級,,3級","2point,6point",兵庫県佐用町助言F0136,新日本設計(株),"1999.09.30,2000.03.25",,
兵庫県,"一宮町,",総合計画,数値図化,1000,4.2KM2,兵庫県一宮町助言F0139,(株)ウエスコ,"1999.09.20,2000.03.25",,
兵庫県,"神戸市,",道路計画,基準点,2級,7point,日本道路公団関西支社神戸工事事務所助言F0143,開発コンサルタント(株),"1999.08.02,1999.12.28",,
兵庫県,"小野市,",ほ場整備,"基準点,基準点","2級,,3級","5point,13point",兵庫県小野市助言F0144,朝日コンサル,"1999.09.24,2000.03.20",,
兵庫県,"香住町,",道路計画,写測修正,1000,0.9KM2,兵庫県土木部浜坂土木事務所助言F0147,(株)ウエスコ,"1999.09.17,1999.11.29",,
兵庫県,"東条町,",ほ場整備,"基準点,基準点","2級,,3級","10point,8point",兵庫県東条町助言F0150,園田コンサル(株),"1999.08.21,2000.03.20",,
兵庫県,"伊丹市,",土地区画整理,基準点,3級,3point,兵庫県伊丹市助言F0151,(株)サトー測地,"1999.10.21,2000.03.31",,
兵庫県,"氷上町,山南町,",道路台帳,"基準点,基準点","2級,,3級","12point,20point",兵庫国道工事事務所助言F0157,中日本航空(株),"1999.10.28,2000.03.20",,
兵庫県,"加古川市,",土地区画整理,"基準点,基準点","2級,,3級","3point,10point",兵庫県加古川市助言F0160,南海カツマ(株),"1999.10.28,2000.03.10",,
兵庫県,"豊岡市,日高町,養父町,八鹿町,",道路計画,"撮影,写測修正","12500,,2500","245KM2,146.3KM2",豊岡工事事務所助言F0161,アジア航測(株),"1999.10.28,2000.03.01",,
兵庫県,"神崎町,",ほ場整備,"基準点,基準点","2級,,3級","10point,11point",八千種土地改良区助言F0167,(有)神崎測量設計,"1999.09.30,2000.03.24",,
兵庫県,"洲本市,",農道台帳,"写測図化,空三",1000,"0.4KM2,6M",兵庫県洲本土地改良事務所助言F0169,(株)アキツ地建コンサルタンツ,"1999.09.20,2000.03.15",,
兵庫県,"神戸市,",港湾計画,基準点,1級,1point,兵庫県神戸市助言F0171,(株)近畿シビルコンサルタント,"1999.11.09,1999.11.30",,
