都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
静岡県,"静岡市,",道路計画,基準点測量,２級,3point,"中日本高速道路株式会社東京
支社清水工事事務所 
助言　　　H24.5.25  E0024",キュウメートル株式会社 ,"H24.4.9 
H24.10.31",,
静岡県,"掛川市,",総合計画,"基準点測量,基準点測量","３級,,４級","8point,0.75KM2","静岡県掛川市 
助言　　　H24.6.13  E0034",大鐘測量設計株式会社 ,"H24.5.28 
H24.12.28",,
静岡県,"浜松市,",その他,"基準点測量,基準点測量,基準点測量","１級,,３級,,４級","1point,2point,12point","防衛省南関東防衛局 
助言　　　H24.7.9  E0045",株式会社アスカ ,"H24.6.9 
H24.11.20",,
静岡県,"清水町,三島市,沼津市,",河川管理,"基準点測量,基準点測量,水準測量","２級,,３級,,３級","16point,105point,19.5km","中部地方整備局沼津河川国道
事務所 
助言　　　H24.7.5  E0050",株式会社パスコ ,"H24.7.2 
H24.10.19",,
静岡県,"函南町,伊豆の国市,伊豆市,三島市,沼津市,",河川管理,"基準点測量,基準点測量","２級,,３級","13point,81point","中部地方整備局沼津河川国道
事務所 
助言　　　H24.7.9  E0053","不二総合コンサルタント
株式会社 ","H24.7.2 
H24.10.19   ",,
静岡県,"浜松市,",都市計画,数値図化,500,0.31KM2,"静岡県浜松市 
助言　　　H24.7.13  E0056",株式会社フジヤマ ,"H24.7.11 
H25.2.15",,
静岡県,"掛川市,",総合計画,基準点測量,３級,4point,"静岡県掛川市 
助言　　　H24.7.13  E0058",大鐘測量設計株式会社 ,"H24.7.17 
H24.11.30",,
静岡県,"伊豆の国市,",総合計画,基準点測量,３級,40point,"静岡県伊豆の国市 
助言　　　H24.7.24  E0067","協和コンサルタント株式
会社 ","H24.5.17 
H25.1.25",,
静岡県,"浜松市,",道路計画,"数値撮影(デジタル),数値図化(同時調整含む)","16,,1000","1.4KM2,1.4KM2","静岡県浜松市 
助言　　　H24.7.23  E0070",株式会社フジヤマ ,"H24.7.20 
H24.9.28",,
静岡県,"静岡市,",道路計画,基準点測量,２級,3point,"中日本高速道路株式会社東京
支社清水工事事務所 
助言　　　H24.7.24  E0071",キタイ設計株式会社 ,"H24.5.31 
H24.11.26",,
静岡県,"静岡市,",道路計画,基準点測量,２級,5point,"中日本高速道路株式会社東京
支社清水工事事務所 
助言　　　H24.7.31  E0073",株式会社フジヤマ ,"H24.5.22 
H25.2.5",,
静岡県,"藤枝市,",土地区画整理,"基準点測量,基準点測量","３級,,４級","8point,8point","藤枝市水守土地区画整理組合 
助言　　　H24.8.15  E0083",株式会社サン設計 ,"H24.8.13 
H24.12.21",,
静岡県,"焼津市,",土地区画整理,用地測量,500,11.69KM2,"静岡県焼津市 
助言　　　H24.8.17  E0091","玉野総合コンサルタント
株式会社 ","H24.6.20 
H25.3.8",,
静岡県,"伊東市,",都市計画,"数値撮影(デジタル),数値図化(同時調整含む),数値図化(同時調整含む),修正測量,修正測量,既成図数値化","16,,1000,,2500,,1000,,2500,,1000","124.13KM2,124.13KM2,124.13KM2,124.13KM2,124.13KM2,124.13KM2","静岡県伊東市 
助言　　　H24.8.29  E0108",株式会社東日 ,"H24.7.30 
H26.3.25",,
静岡県,"静岡市,",土地区画整理,"基準点測量,基準点測量","４級,,３級","28point,9point","静岡県静岡市 
助言　　　H24.9.11  E0110","玉野総合コンサルタント
株式会社 ","H24.9.20 
H25.3.15",,
静岡県,"藤枝市,",都市計画,"地図編集,既成図数値化,修正測量","10000,,10000,,２５００","124.59KM2,69.44KM2,6KM2","静岡県藤枝市 
助言　　　H24.9.7  E0111",アジア航測株式会社 ,"H24.8.24 
H25.1.31",,
静岡県,"掛川市,",土地改良,基準点測量,３級,6point,"静岡県中遠農林事務所 
助言　　　H24.9.18  E0118","株式会社中部綜合コン
サルタント ","H24.9.17 
H24.11.20",,
静岡県,"沼津市,富士市,",砂防計画,航空レーザ測量,1mメッシュ、5mメッシュ,222KM2,"中部地方整備局富士砂防事務
所 ",株式会社パスコ ,"H24.9.11 
H24.12.10",,
静岡県,"沼津市,",総合計画,数値図化,500,0.72KM2,"国土交通省土地・建設産業局
地籍整備課 
助言　　　H24.9.28  E0133",株式会社パスコ ,"H24.9.26 
H25.1.21",,
静岡県,"掛川市,",総合計画,基準点測量,３級,6point,"静岡県掛川市 
助言　　　H24.10.10  E0148",株式会社フジヤマ ,"H24.8.6 
H25.2.28",,
静岡県,"掛川市,",総合計画,基準点測量,３級,8point,"静岡県掛川市 
助言　　　H24.10.16  E0150","株式会社共和コンサルタ
ント ","H24.11.1 
H24.12.21",,
静岡県,"伊豆の国市,",その他,基準点測量,３級,2point,"静岡県伊豆の国市 
助言　　　H24.10.16  E0151","協和コンサルタント株式
会社 ","H24.9.7 
H24.11.20",,
静岡県,"吉田町,島田市,静岡市,",海岸保全,航空レーザ測量,1mメッシュ,246KM2,"中部地方整備局静岡河川事務
所 
助言　　　H24.10.16  E0154",中日本航空株式会社 ,"H24.9.13 
H25.3.25",,
静岡県,"菊川市,",土地区画整理,"基準点測量,基準点測量","２級,,３級","2point,7point","菊川市宮の西土地区画整理組
合 
助言　　　H24.10.16  E0156","不二総合コンサルタント
株式会社 ","H24.9.10 
H25.1.31",,
静岡県,"浜松市,",道路計画,"数値撮影(デジタル),数値撮影(デジタル),航空レーザ測量,数値図化,数値図化","38,,14,,1mメッシュ,,1000,,2500","19.2KM2,12.8KM2,8.6KM2,4.2KM2,8.6KM2","中部地方整備局浜松河川国道
事務所 
助言　　　H24.10.22  E0165",アジア航測株式会社 ,"H24.9.12 
H25.2.28",,
静岡県,"静岡市,",その他,"基準点測量,水準測量","１級,,３級","1point,3km","中部地方整備局静岡国道事務
所 
助言　　　H24.10.31  E0171","株式会社トップエンジニ
ア ","H24.9.28 
H25.3.15",,
静岡県,"富士市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,2500","217.82KM2,217.82KM2","静岡県富士市 
助言　　　H24.10.22  E0172",株式会社パスコ ,"H24.6.13 
H25.2.28",,
静岡県,"静岡市,",土地改良,"基準点測量,基準点測量","２級,,３級","2point,3point","静岡県中部農林事務所 
助言　　　H24.11.6  E0195","静岡県土地改良事業団
体連合会 ","H24.9.24 
H25.3.15",,
静岡県,"沼津市,",その他,基準点測量,４級,116point,"法務省静岡地方法務局 
助言　　　H24.11.8  E0199","公益社団法人静岡県公
共嘱託登記土地家屋調
査士協会 ","H24.11.1 
H25.2.28",,
静岡県,"焼津市,",都市計画,修正測量,2500,9.04KM2,"静岡県焼津市 
助言　　　H24.11.19  E0209",国際航業株式会社 ,"H24.10.19 
H25.3.8",,
静岡県,"三島市,",総合計画,基準点測量,３級,12point,"静岡県三島市 
助言　　　H24.11.30  E0227","静岡コンサルタント株式
会社 ","H24.11.14 
H25.3.22",,
静岡県,"伊豆の国市,",河川管理,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","1point,1point,3point","静岡県伊豆の国市 
助言　　　H25.2.6  E0229","協和コンサルタント株式
会社 ","H24.11.26 
H25.3.25",,
静岡県,"沼津市,",道路計画,"基準点測量,基準点測量","１級,,３級","5point,22point","静岡県東部農林事務所 
助言　　　H24.12.3  E0232","静岡コンサルタント株式
会社 ","H24.12.3 
H25.2.28",,
静岡県,"牧之原市,",その他,"基準点測量,基準点測量,水準測量","３級,,４級,,３級","19point,64point,13point","農林水産省関東農政局大井川
用水農業水利事業所 
助言　　　H24.12.3  E0234   ",土浦ジステック株式会社 ,"H24.12.10 
H25.1.18",,
静岡県,"島田市,",その他,"基準点測量,基準点測量,水準測量","３級,,４級,,３級","22point,77point,9km","農林水産省関東農政局大井川
用水農業水利事業所 
助言　　　H24.12.3  E0235","若鈴コンサルタンツ株式
会社 ","H24.12.10 
H25.3.1",,
静岡県,"静岡市,島田市,藤枝市,",道路管理,"基準点測量,基準点測量,基準点測量,水準測量,数値撮影(デジタル),数値撮影(デジタル),数値図化,数値図化,修正測量","１級,,３級,,４級,,３級,,6,,12,,500,,1000,,500","2point,15point,100point,6.2km,12.9KM2,16.4KM2,0.7KM2,0.9KM2,0.3KM2","中部地方整備局静岡国道事務
所 
助言　　　H24.12.10  E0237",株式会社パスコ ,"H24.12.3 
H25.2.28",,
静岡県,"島田市,",道路計画,"基準点測量,基準点測量","２級,,３級","3point,11point","中部地方整備局浜松河川国道
事務所 
助言　　　H24.12.3  E0238","不二総合コンサルタント
株式会社 ","H24.11.26 
H25.1.31",,
静岡県,"磐田市,",道路管理,修正測量,1000,24km,"静岡県磐田市 
助言　　　H24.12.6  E0240",国際航業株式会社 ,"H24.11.7 
H25.3.27",,
静岡県県境愛知県,"浜松市,県境豊根村,",ダム計画,数値図化,500,1.26KM2,"中部地方整備局浜松河川国道
事務所 
助言　　　H24.12.5  E0242",朝日航洋株式会社 ,"H24.11.22 
H25.3.25",,
静岡県,"袋井市,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,1point,20point","静岡県袋井市 
助言　　　H24.12.10  E0246",昭和設計株式会社 ,"H24.12.10 
H25.3.15",,
静岡県,"湖西市,",総合計画,基準点測量,３級,1point,"静岡県湖西市 
助言　　　H24.12.25  E0260",株式会社フジヤマ ,"H24.12.20 
H25.2.28",,
静岡県,"清水町,函南町,伊豆の国市,伊豆市,三島市,",地盤変動調査,水準測量,１級,45.9km,"静岡県くらし・環境部環境局 
助言　　　H24.12.28  E0272","玉野総合コンサルタント
株式会社 ","H24.12.10 
H25.2.28",,
静岡県,"磐田市,浜松市,",道路管理,数値撮影(デジタル),8,14.9KM2,"中部地方整備局浜松河川国道
事務所 
助言　　　H25.1.9  E0280",中日本航空株式会社 ,"H24.12.12 
H25.3.28",,
静岡県,"浜松市,",砂防計画,航空レーザ測量,1mメッシュ、5mメッシュ,272KM2,"中部地方整備局静岡河川事務
所 
助言　　　H25.1.10  E0283",中日本航空株式会社 ,"H24.12.18 
H25.3.25",,
静岡県,"藤枝市,",土地区画整理,基準点測量,３級,2point,"藤枝市水守土地区画整理組合 
助言　　　H25.1.28  E0295",株式会社サン設計 ,"H24.8.13 
H24.12.21",,
静岡県,"掛川市,菊川市,",河川管理,水準測量,３級,17.4km,"中部地方整備局浜松河川国道
事務所 
助言　　　H25.1.23  E0296","不二総合コンサルタント
株式会社 ","H25.1.21 
H25.3.25",,
静岡県,"長泉町,",総合計画,基準点測量,３級,20point,"静岡県長泉町 
助言　　　H25.1.23  E0298",東静測量設計株式会社 ,"H25.1.23 
H25.3.15",,
静岡県,"静岡市,",土地改良,基準点測量,３級,16point,"静岡県中部農林事務所 
助言　　　H25.1.24  E0300",株式会社グリーン ,"H25.2.6 
H25.3.15",,
静岡県,"三島市,",総合計画,基準点測量,１級,1point,"静岡県三島市 
助言　　　H25.1.31  E0304","静岡コンサルタント株式
会社 ","H25.1.17 
H25.3.15",,
静岡県,"浜松市,",河川管理,河川測量,定期縦横断測量,64km,"国土交通省中部地方整備局浜
松河川国道事務所 
助言　　　H25.2.12  E0319","株式会社ツルタコンサル
タント ","H24.11.28 
H25.3.25",,
静岡県,"菊川市,",総合計画,基準点測量,２級（復旧）,1point,"静岡県菊川市 
助言　　　H25.2.12  E0320",株式会社フジヤマ ,"H25.2.4 
H25.3.15",,
静岡県,"菊川市,掛川市,",河川管理,水準測量,３級,18.4km,"中部地方整備局浜松河川国道
事務所 
助言　　　H25.2.12  E0321","株式会社東海建設コン
サルタント ","H24.12.22 
H25.3.25",,
静岡県,"島田市,",土地改良,"基準点測量,基準点測量","２級,,３級","2point,2point","旧初放島土地改良事業共同施
行 
助言　　　H25.2.15  E0322","静岡県土地改良事業団
体連合会 ","H25.2.8 
H25.4.30",,
静岡県,"島田市,",土地改良,"基準点測量,基準点測量","２級,,３級","2point,2point","中河西河原土地改良事業共同
施行 
助言　　　H25.2.19  E0329","静岡県土地改良事業団
体連合会 ","H25.2.13 
H25.3.25",,
静岡県,"函南町,",道路管理,既成図数値化,500,247km,"静岡県函南町 
助言　　　H25.2.26  E0335",株式会社パスコ ,"H24.11.12 
H25.3.29",,
静岡県,"長泉町,清水町,函南町,菊川市,御前崎市,裾野市,藤枝市,掛川市,富士市,富士宮市,三島市,沼津市,",森林計画,地図編集,5000,906.1KM2,"静岡県 
助言　　　H25.3.1  E0338",株式会社パスコ ,"H24.12.25 
H25.3.8",,
静岡県,"富士市,伊東市,富士宮市,静岡市,",砂防計画,数値図化,2500,5.8KM2,"静岡県 
助言　　　H25.3.19  E0348","朝日航洋株式会社 
アジア航測株式会社 
三和航測株式会社 ","H24.8.27 
H25.3.25",,
静岡県,"磐田市,",総合計画,基準点測量,２級（移転）,1point,"静岡県磐田市 
助言　　　H25.3.29  E0356",株式会社フジヤマ ,"H25.3.19 
H25.4.29",,
愛知県,"飛島村,",地籍調査,"基準点測量,基準点測量","２級,,３級","9point,19point","愛知県飛島村 
助言　　　H24.4.13  E0001","玉野総合コンサルタント
株式会社 ","H24.4.9 
H24.8.31",,
愛知県,"名古屋市,",総合計画,水準測量,１級,2point,"愛知県名古屋市 
助言　　　H24.4.17  E0005",株式会社サンキ ,"H24.4.16 
H24.6.30",,
愛知県,"東浦町,",河川計画,水準測量,１級,5point,"愛知県知多建設事務所 
助言　　　H24.4.23  E0008","三井共同建設コンサルタ
ント株式会社 ","H24.1.30 
H24.8.31",,
愛知県,"豊橋市,",道路管理,修正測量,１０００（道路縁、歩道、分離帯のみ）,3608km,"愛知県豊橋市 
助言　　　H24.4.25  E0009",国際航業株式会社 ,"H23.9.28 
H24.6.30",,
愛知県,"名古屋市,尾張旭市,",砂防計画,基準点測量,２級,6point,"愛知県尾張建設事務所 
助言　　　H24.4.26  E0011","株式会社中部テック 
藤コンサル株式会社 ","H24.4.17 
H24.6.29",,
愛知県,"西尾市,",砂防計画,数値図化,2500,6.2KM2,"愛知県西三河建設事務所 
助言　　　H24.5.10  E0015",国際航業株式会社 ,"H23.11.30 
H24.7.31",,
愛知県,"瀬戸市,名古屋市,",砂防計画,数値図化,2500,1.68KM2,"愛知県尾張建設事務所 
助言　　　H24.5.10  E0016",中日本航空株式会社 ,"H23.10.6 
H24.6.29",,
愛知県,"瀬戸市,",砂防計画,数値図化,2500,0.43KM2,"愛知県尾張建設事務所 
助言　　　H24.5.10  E0017",中日本航空株式会社 ,"H24.1.16 
H24.6.29",,
愛知県,"清須市,",都市計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ),数値図化(同時調整含む)","2500,,2500,,2500","17.32KM2,17.32KM2,17.32KM2","愛知県清須市 
助言　　　H24.5.18  E0020",株式会社パスコ ,"H24.4.27 
H25.3.21",,
愛知県,"名古屋市,",砂防計画,数値図化,2500,0.64KM2,"愛知県尾張建設事務所 
助言　　　H24.5.18  E0021","玉野総合コンサルタント
株式会社 ","H24.3.9 
H24.6.29",,
愛知県,"豊田市,",道路計画,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","2point,1point,6point","愛知県豊田加茂建設事務所 
助言　　　H24.5.24  E0023","株式会社エイト日本技術
開発 ","H24.5.23 
H24.8.31",,
