都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,,2018.01.09修正
佐賀県,"浜玉町,",道路計画,カラー撮影,8000,62.6KM2,福岡国道工事事務所助言630331I0148,(株)パスコ,"63.03.22,63.03.30",630003*,,
佐賀県,"多久市,武雄市,小城町,牛津町,芦刈町,山内町,北方町,大町町,白石町,福富町,塩田町,",河川管理,写測図化,2500,75.0KM2,武雄工事事務所助言621001I0056,大成測量設計(株),"62.10.02,63.01.04",621346,,
佐賀県,"千代田町,",道路台帳,写測図化,500,0.1KM2,佐賀県千代田町助言630108I0110,大成測量設計(株),"63.01.11,63.03.20",,,
佐賀県,"佐賀市,大和町,",土地区画整理,写測図化,1000,1.6KM2,武雄工事事務所助言621030I0071,和興測量設計(株),"62.10.30,62.11.15",,,
佐賀県,"佐賀県,",郵便地図調製,"編集,編集","10000,,25000","361.0KM2,2133.0KM2",九州郵政局助言620624I0020,直営,"62.06.25,63.03.27",,,
長崎県,"松浦市,",都市計画,撮影,4000,7.8KM2,長崎県松浦市助言621107I0073,(株)パスコ,"62.11.18,63.02.29",621701,,
長崎県,"佐世保市,",道路台帳,"撮影,平板・修正,写測修正","4000,,500,,500","2.1KM2,1.9KM2,0.7KM2",長崎県佐世保市助言630304I0146,(株)パスコ,"63.03.07,63.03.25",,,
長崎県,"大村市,",都市計画,"撮影,写測図化","4000,,500","21.0KM2,1.3KM2",長崎県大村市助言620518I0006,アジア航測(株),"62.05.22,62.08.22",620199,,
長崎県,"大村市,",都市計画,"撮影,写測図化","12500,,2500","56.4KM2,8.8KM2",長崎県大村市助言621029I0067,アジア航測(株),"62.10.31,62.12.26",621609,,
長崎県,"諫早市,",都市計画,"撮影,写測修正,編集","12500,,2500,,10000","243.0KM2,83.0KM2,146.8KM2",長崎県諌早市助言621118I0079,アジア航測(株),"62.11.24,63.02.15",621735,,地名修正
長崎県,"多良見町,",都市計画,"撮影,写測修正","10000,,2500","70.7KM2,37.9KM2",長崎県多良見町助言620904I0048,大成測量設計(株),"62.09.05,62.11.30",621111,,
長崎県,"長崎市,",都市計画,"カラー撮影,写測修正","10000,,2500","241.8KM2,241.8KM2",長崎県長崎市助言620615I0013,東日本航空(株),"62.06.15,62.10.31",620421,,
長崎県,"岐宿町,",土地改良,"カラー撮影,写測図化","8000,,1000","29.4KM2,3.8KM2",長崎県五島支庁助言621009I0060,アジア航測(株),"62.10.15,62.11.30",621435,,
長崎県,"東彼杵町,",都市計画,"カラー撮影,写測図化,編集,編集","12500,,2500,,5000,,10000","128.1KM2,74.2KM2,74.2KM2,74.2KM2",長崎県東彼杵町助言621215I0095,アジア航測(株),"62.12.15,63.03.25",621907,,
長崎県,"三和町,",都市計画,"カラー撮影,写測修正,編集","12500,,2500,,10000","41.2KM2,21.7KM2,21.7KM2",長崎県三和町助言630218I0140,アジア航測(株),"63.02.25,63.03.30",622289,,
長崎県,"布津町,",都市計画,"カラー撮影,写測修正","12500,,2500","27.6KM2,10.6KM2",長崎県布津町助言630304I0145,アジア航測(株),"63.03.10,63.03.31",622311,,
長崎県,"西海町,",畜産基地建設,写測図化,2500,8.5KM2,九州農政局助言630304I0141,東日本航空(株),"63.03.04,63.03.19",622307,,
長崎県,"佐世保市,",都市計画,写測図化,2500,60.6KM2,長崎県佐世保市助言620723I0029,(株)パスコ,"62.07.22,62.11.30",620824,,
長崎県,"長崎県,",郵便地図調製,"編集,編集","10000,,25000","361.0KM2,2133.0KM2",九州郵政局助言620624I0020,直営,"62.06.25,63.03.27",,,
熊本県,"本渡市,",土地区画整理,基準点,2級,3point,本渡北土地区画整理組合助言621215I0093,(財)福岡土地区画整理協会,"62.12.15,63.03.15",,,
熊本県,"荒尾市,",地盤変動調査,水準,1級,11.3km,熊本県荒尾市助言621225I0106,(株)橋本測地設計事務所,"63.01.05,63.02.29",621975,,
熊本県,"熊本市,飽田町,天明町,",地盤変動調査,水準,1級,29.0km,熊本県助言621118I0076,(株)東亜建設コンサルタント,"62.12.01,63.01.31",621732,,
熊本県,"熊本市,",地盤変動調査,水準,1級,15.5km,熊本県熊本市助言621215I0094,(株)東亜建設コンサルタント,"62.12.17,63.02.26",621906,,
熊本県,"益城町,",都市計画,平板,500,0.8KM2,熊本県助言620820I0043,旭測量設計(株),"62.08.21,62.12.12",,,
熊本県,"砥用町,",ほ場整備,"撮影,写測図化","8000,,1000","12.0KM2,1.3KM2",熊本県砥用町助言621217I0098,(株)パスコ,"62.12.16,63.01.20",621918,,
熊本県,"人吉市,",下水道計画,"撮影,写測図化","4000,,500","3.7KM2,0.5KM2",熊本県人吉市助言620629I0021,アジア航測(株),"62.06.29,62.08.31",620603,,
熊本県,"菊水町,",ほ場整備,"撮影,写測図化","8000,,1000","15.8KM2,1.9KM2",熊本県玉名事務所助言620723I0031,アジア航測(株),"62.07.25,62.10.04",620826,,
熊本県,"旭志村,",農地開発,"撮影,写測図化","7000,,1000","13.9KM2,4.0KM2",熊本県助言620916I0050,アジア航測(株),"62.09.16,62.11.20",621199,,
熊本県,"山鹿市,菊池市,鹿本町,植木町,七城町,大津町,菊陽町,合志町,西合志町,",農地開発,"撮影,写測修正","20000,,5000","230.0KM2,96.0KM2",九州農政局菊池台地農業水利事業所助言621130I0086,アジア航測(株),"62.12.01,63.02.12",621826,,
熊本県,"大津町,",農地開発,"撮影,写測図化","7000,,1000","10.1KM2,1.2KM2",熊本県大津町助言621215I0096,アジア航測(株),"62.12.20,63.02.17",621908,,
熊本県,"玉東町,",道路計画,"撮影,写測図化","20000,,5000","86.3KM2,12.1KM2",熊本工事事務所助言620819I0039,大和測量(株),"62.08.21,62.12.05",621016,,
熊本県,"菊池市,菊鹿町,鹿本町,阿蘇町,蘇陽町,高森町,白水村,久木野村,矢部町,清和村,",森林計画,撮影,16000,584.0KM2,熊本県助言620713I0028,写測エンジニアリング(株),"62.07.14,62.10.31",620823,,
熊本県,"菊陽町,",宅地開発,"撮影,写測図化","8000,,1000","5.4KM2,1.7KM2",熊本県住宅供給公社助言620610I0011,中央コンサルタント(株),"62.06.15,62.07.24",620419,,
熊本県,"三加和町,",ほ場整備,"撮影,写測図化","8000,,1000","12.4KM2,2.1KM2",熊本県玉名事務所助言620724I0032,大成測量設計(株),"62.07.25,62.10.04",620827,,
熊本県,"八代市,",道路計画,"撮影,写測図化","8000,,1000","13.6KM2,4.0KM2",八代工事事務所助言620926I0055,大成測量設計(株),"62.09.29,62.12.31",621275,,
熊本県,"三加和町,",ほ場整備,"撮影,写測図化","8000,,1000","20.0KM2,2.1KM2",熊本県三加和町助言621126I0082,大成測量設計(株),"62.11.24,63.01.25",621774,,
熊本県,"植木町,",道路台帳,"撮影,写測修正","8000,,1000","80.0KM2,1.7KM2",熊本県植木町助言630324I0147,大成測量設計(株),"63.03.22,63.03.31",622401,,
熊本県,"横島町,",都市計画,"撮影,写測図化","30000,,10000","17.1KM2,17.1KM2",熊本県横島町助言620709I0024,西日本航業(株),"62.07.08,62.10.24",620606,,
熊本県,"荒尾市,",都市計画,"カラー撮影,写測修正","12500,,2500","108.0KM2,58.0KM2",熊本県荒尾市助言621217I0097,(株)パスコ,"62.12.17,63.09.30",621917,,
熊本県,"嘉島町,",都市計画,"カラー撮影,写測図化,編集","12500,,2500,,10000","48.8KM2,16.8KM2,16.8KM2",熊本県嘉島町助言620518I0007,アジア航測(株),"62.05.21,62.08.31",620200,,
熊本県,"不知火町,",都市計画,"カラー撮影,写測図化","12500,,2500","78.5KM2,29.1KM2",熊本県不知火町助言621224I0103,アジア建設コンサルタント(株),"62.12.26,63.03.25",621960,,
熊本県,"人吉市,",土地区画整理,写測図化,1000,2.2KM2,九州農政局川辺川農業水利事業所助言621005I0057,アジア航測(株),"62.10.09,62.11.06",,,
熊本県,"八代市,人吉市,坂本村,芦北町,錦町,免田町,岡原村,多良木町,湯前町,水上村,須恵村,深田村,相良村,球磨村,",河川管理,"写測図化,編集","10000,,10000","51.6KM2,119.4KM2",八代工事事務所助言630108I0108,大和測量(株),"63.01.11,63.03.29",622027,,
熊本県,"玉名市,",河川計画,写測図化,2500,14.7KM2,菊池川工事事務所助言620814I0037,大成測量設計(株),"62.08.14,62.12.19",,,
熊本県,"熊本県,",郵便地図調製,"編集,編集","10000,,25000","361.0KM2,2133.0KM2",九州郵政局助言620624I0020,直営,"62.06.25,63.03.27",,,
大分県,"日出町,",道路計画,"基準点,路線","1級,,","3point,3.3km",日本道路公団福岡建設局宇佐別府道路工事事務所助言630203I0133,"(株)東亜コンサルタント,(株)オオバ","63.02.10,64.03.31",,,
大分県,"大分市,",道路計画,"基準点,路線","1級,,","1point,2.5km",日本道路公団福岡建設局助言630212I0137,(株)四電技術コンサルタント,"63.02.20,63.06.30",,,
大分県,"津久見市,",土地区画整理,基準点,2級,3point,大分県津久見市助言621019I0062,東洋測量設計(株),"62.10.15,63.02.10",,,
大分県,"津久見市,",土地区画整理,"基準点,その他","2級,,500","7point,0.1KM2",大分県津久見市助言630201I0129,東洋測量設計(株),"63.02.01,63.04.30",,,
大分県,"本匠村,宇目町,",道路計画,"基準点,平板","4級,,1000","3.0KM2,0.5KM2",大分県佐伯土木事務所助言620910I0049,九建設計(株),"62.09.10,62.12.10",,,
大分県,"本匠村,宇目町,",道路計画,"撮影,写測図化","8000,,1000","5.5KM2,0.4KM2",大分県佐伯土木事務所助言620617I0014,(株)パスコ,"62.06.18,62.07.30",620468,,
大分県,"臼杵市,",都市計画,"撮影,写測修正","12500,,2500","70.0KM2,35.5KM2",大分県臼杵市助言620904I0046,(株)パスコ,"62.09.05,62.12.30",621109,,
大分県,"大野町,千歳村,",道路計画,"撮影,写測図化","8000,,1000","10.9KM2,5.0KM2",佐伯工事事務所助言620922I0053,福岡航測協同組合,"62.09.24,62.12.29",621253,,
大分県,"湯布院町,",都市計画,"撮影,撮影,写測図化,写測図化,写測修正,写測修正","20000,,10000,,2500,,10000,,2500,,10000","128.0KM2,23.4KM2,4.5KM2,7.2KM2,18.9KM2,97.4KM2",大分県湯布院町助言621009I0058,西日本航業(株),"62.10.08,63.03.10",621433,,
大分県,"杵築市,",都市計画,"撮影,写測修正,編集","12500,,2500,,10000","21.7KM2,3.9KM2,3.9KM2",大分県杵築市助言620819I0040,朝日航洋(株),"62.08.24,62.10.30",621017,,
大分県,"竹田市,荻町,久住町,",農地開発,写測図化,2500,33.0KM2,大分県大野川上流開発事業事務所助言6301●I0109,アジア航測(株),"63.01.13,63.03.19",622028,,
大分県,"大山町,",ダム計画,写測図化,1000,5.3KM2,水資源開発公団赤石川ダム調査所助言630201I0128,アジア航測(株),"63.02.05,63.03.23",622128,,
大分県,"朝地町,大野町,",都市計画,写測図化,2500,8.8KM2,矢田ダム調査事務所助言630212I0138,アジア航測(株),"63.02.20,63.03.25",622214,,
大分県,"大分市,",道路計画,写測図化,1000,3.6KM2,大分工事事務所助言620622I0017,東亜測量(株),"62.06.22,62.08.31",620471,,
大分県,"安心院町,",ほ場整備,写測図化,1000,1.8KM2,大分県安心院町助言630120I0118,アジア建設コンサルタント(株),"63.01.22,63.02.25",,,
大分県,"津久見市,",土地区画整理,その他,500,0.2KM2,津久見市第二彦の内土地区画整理組合助言630201I0130,東洋測量設計(株),"63.02.01,63.04.30",,,
大分県,"大分県,",郵便地図調製,"編集,編集","10000,,25000","361.0KM2,2133.0KM2",九州郵政局助言620624I0020,直営,"62.06.25,63.03.27",,,
宮崎県,"宮崎市,",道路計画,"基準点,基準点","1級,,2級","5point,5point",宮崎工事事務所助言620703I0022,南興測量設計(株),"62.07.10,62.08.10",,,
宮崎県,"宮崎市,",土地区画整理,基準点,2級,6point,宮崎県宮崎市助言630113I0112,玉野総合コンサルタント(株),"63.01.14,63.02.29",,,
宮崎県,"えびの市,",森林計画,基準点,3級,8point,熊本防衛施設支局助言620922I0052,財団法人林野弘済会熊本支部,"62.09.24,62.12.30",,,
宮崎県,"宮崎市,佐土原町,新富町,",地盤変動調査,水準,1級,56.0km,宮崎県助言621225I0105,(株)国土開発コンサルタント,"62.12.28,63.02.29",621974,,
宮崎県,"宮崎市,高鍋町,",河川計画,"撮影,写測図化","12500,,2500","58.6KM2,10.5KM2",宮崎工事事務所助言620828I0045,国際航業(株),"62.09.01,62.12.20",621090,,
宮崎県,"南郷町,",都市計画,"撮影,写測修正","12500,,2500","98.0KM2,64.0KM2",宮崎県南郷町助言620402I0001,(株)パスコ,"62.04.03,62.05.31",620194,,
宮崎県,"南郷村,",道路台帳,"撮影,写測図化","4000,,500","51.0KM2,2.2KM2",宮崎県南郷村助言621111I0074,(株)パスコ,"62.11.12,63.03.20",621702,,
宮崎県,"西都市,新富町,",道路台帳,"撮影,写測図化","4000,,500","23.0KM2,1.5KM2",宮崎県西都土木事務所助言621029I0068,太平洋航業(株),"62.10.30,63.02.29",621610,,
宮崎県,"延岡市,",総合計画,"カラー撮影,写測図化","10000,,2500","25.4KM2,4.0KM2",宮崎県助言630304I0143,(株)パスコ,"63.03.05,63.03.31",622309,,
宮崎県,"延岡市,",道路台帳,写測図化,500,1.3KM2,宮崎県延岡市助言630304I0142,大成測量設計(株),"63.03.04,63.03.25",,,
宮崎県,"日向市,都農町,東郷町,",道路計画,"写測図化,写測修正,編集","2500,,2500,,2500","0.6KM2,6.7KM2,33.4KM2",宮崎工事事務所助言620709I0027,朝日航洋(株),"62.07.10,62.09.07",,,
宮崎県,"都城市,",砂防計画,写測図化,5000,14.0KM2,宮崎工事事務所助言630304I0144,朝日航洋(株),"63.02.09,63.03.30",622310,,
宮崎県,"宮崎県,",郵便地図調製,"編集,編集","10000,,25000","361.0KM2,2133.0KM2",九州郵政局助言620624I0020,直営,"62.06.25,63.03.27",,,
鹿児島県,"川辺町,",ダム計画,"基準点,水準","2級,,2級","4point,4point",鹿児島県加世田土木事務所助言630113I0115,国際航業(株),"63.01.20,63.03.18",,,
鹿児島県,"鹿児島市,",土地区画整理,"基準点,平板","3級,,500","10point,0.4KM2",鹿児島県鹿児島市助言630113I0111,(財)鹿児島土地区画整理協会,"63.01.20,63.04.30",,,
鹿児島県,"鹿児島市,市来町,東市来町,伊集院町,松元町,",道路計画,"撮影,写測図化","8000,,1000","44.0KM2,6.5KM2",鹿児島国道工事事務所助言630201I0124,国際航業(株),"63.01.28,63.03.30",622124,,
鹿児島県,"鹿屋市,",道路台帳,"撮影,撮影,写測修正","8000,,4000,,1000","133.0KM2,72.0KM2,2.4KM2",鹿児島県鹿屋市助言621009I0059,(株)パスコ,"62.10.12,62.12.31",621434,,
鹿児島県,"枕崎市,串木野市,阿久根市,出水市,西之表市,笠沙町,上甑村,下甑村,鹿島村,長島町,内之浦町,佐多町,中種子町,上屋久町,屋久町,瀬戸内町,住用村,笠利町,喜界町,伊仙町,",漁港台帳,"撮影,写測図化","15000,,3000","259.0KM2,11.2KM2",鹿児島県助言630201I0126,"(株)パスコ,国際航業(株)","63.02.01,63.03.25",,,
鹿児島県,"溝辺町,",都市計画,"撮影,写測修正","25000,,5000","141.0KM2,64.5KM2",鹿児島県溝辺町助言620506I0004,アジア航測(株),"62.05.06,62.06.15",620197,,
鹿児島県,"大根占町,根占町,田代町,佐多町,",農地開発,"撮影,写測図化","8000,,1000","2.0KM2,5.6KM2",九州農政局肝属南部開拓建設事務所助言620709I0025,アジア航測(株),"62.07.10,62.10.20",,,
鹿児島県,"鹿児島市,",砂防計画,"撮影,写測図化","4000,,500","3.0KM2,0.8KM2",大隅工事事務所助言620814I0036,大成測量設計(株),"62.08.14,62.11.28",,,
鹿児島県,"隼人町,",都市計画,"撮影,写測修正","20000,,10000","175.6KM2,68.5KM2",鹿児島県隼人町助言620814I0035,朝日航洋(株),"62.08.17,63.03.30",621012,,
鹿児島県,"郡山町,",都市計画,カラー撮影,8000,57.9KM2,鹿児島県郡山町助言620605I0010,朝日航洋(株),"62.06.09,62.08.15",620418,,
鹿児島県,"鹿児島市,伊集院町,松元町,郡山町,",総合計画,カラー撮影,8000,53.4KM2,鹿児島県道路公社助言621014I0061,朝日航洋(株),"62.10.14,62.10.31",621552,,
鹿児島県,"国分市,",総合計画,カラー撮影,10000,189.6KM2,鹿児島県国分市助言621126I0084,朝日航洋(株),"62.12.01,62.12.20",621776,,
鹿児島県,"鹿屋市,垂水市,",道路計画,写測図化,1000,2.4KM2,大隅工事事務所助言621218I0100,アジア航測(株),"62.12.10,63.03.30",,,
鹿児島県,"天城町,伊仙町,",農地開発,写測図化,1000,5.9KM2,九州農政局徳之島開拓建設事務所助言620803I0034,大成測量設計(株),"62.08.01,62.10.29",621011,,
鹿児島県,"宇検村,瀬戸内町,住用村,",河川管理,写測図化,2500,4.9KM2,鹿児島県助言621118I0078,大成測量設計(株),"62.11.18,63.02.29",,,
鹿児島県,"川内市,串木野市,市来町,",道路計画,"写測図化,写測修正,編集","2500,,2500,,2500","26.7KM2,10.6KM2,37.3KM2",鹿児島国道工事事務所助言621221I0101,福岡航測協同組合,"62.12.21,63.03.02",621933,,
