都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
徳島県,"徳島市,",道路計画,MMS計測,500,100km,"徳島県徳島市
助言　　　H26.1.28  H0118","株式会社松本コンサルタ
ント","H26.1.27
H26.3.25",,
徳島県,"東みよし町,三好市,",道路計画,MMS計測,500,59km,"徳島県西部総合県民局
助言　　　H26.1.30  H0119","株式会社松本コンサルタ
ント","H26.1.29
H26.3.25",,
徳島県,"松茂町,",その他,復旧測量(基準点),３級,1point,"四国地方整備局徳島河川国道
事務所
助言　　　H26.2.17  H0123","株式会社フジタ建設コン
サルタント","H26.2.10
H26.3.25",,
徳島県,"上板町,石井町,",河川管理,水準測量,２級,7.5km,"四国地方整備局徳島河川国道
事務所
助言　　　H26.2.17  H0124","株式会社松本コンサルタ
ント","H26.2.20
H26.3.31",,
徳島県,"阿南市,",道路計画,MMS計測,500,66km,"徳島県南部総合県民局
助言　　　H26.3.26  H0132","株式会社松本コンサルタ
ント","H26.3.24
H26.6.28",,
徳島県,"美波町,",道路計画,基準点測量,２級,5point,"徳島県南部総合県民局
助言　　　H26.3.25  H0133","株式会社フジタ建設コン
サルタント","H26.3.27
H26.4.30",,
香川県,"坂出市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","165KM2,92.46KM2","香川県坂出市
助言　　　H25.5.16  H0009","株式会社パスコ","H25.12.10
H26.3.31",,
香川県,"三豊市,",道路計画,基準点測量,３級,4point,"四国地方整備局香川河川国道
事務所
助言　　　H25.5.31  H0021","第一測量株式会社","H25.5.2
H25.9.30",,
香川県,"綾川町,",土地改良,基準点測量,３級,2point,"香川県中讃土地改良事務所
助言　　　H25.8.12  H0038","株式会社マオカ設計","H25.8.19
H25.12.4",,
香川県,"空白,",総合計画,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","1876.55KM2,1876.55KM2","香川県
助言　　　H25.8.12  H0040","国際航業株式会社","H25.8.10
H26.3.17",,
香川県,"高松市,",都市計画,基準点測量,２級,3point,"香川県
助言　　　H25.8.22  H0045","公益社団法人香川県公
共嘱託登記土地家屋調
査士協会","H25.5.8
H26.3.17",,
香川県,"まんのう町,",土地改良,"基準点測量,基準点測量","３級,,４級","3point,25point","香川県中讃土地改良事務所
助言　　　H25.9.24  H0059","株式会社チェリーコンサ
ルタント","H25.6.10
H26.2.14",,
香川県,"まんのう町,",土地改良,"基準点測量,基準点測量","２級,,３級","1point,2point","香川県中讃土地改良事務所
助言　　　H25.9.24  H0060","株式会社光洋設計","H25.6.10
H26.2.14",,
香川県,"さぬき市,",道路管理,数値図化,1000,0.08KM2,"香川県さぬき市
助言　　　H25.10.4  H0061","国際航業株式会社","H25.9.25
H26.3.28",,
香川県,"まんのう町,",土地改良,"基準点測量,基準点測量","２級,,３級","2point,1point","香川県中讃土地改良事務所
助言　　　H25.10.8  H0067","共同設計株式会社","H25.10.3
H25.12.25",,
香川県,"さぬき市,",土地改良,"基準点測量,基準点測量","２級,,３級","1point,8point","香川県東讃土地改良事務所
助言　　　H25.12.16  H0103","株式会社マオカ設計","H25.12.16
H26.2.28",,
香川県,"高松市,",その他,基準点測量,４級,167point,"法務省高松法務局
助言　　　H25.12.25  H0111","社団法人香川県公共嘱
託登記土地家屋調査士","H25.12.1
H26.3.31",,
香川県,"三木町,三豊市,東かがわ市,さぬき市,観音寺市,高松市,",土地改良,数値撮影(デジタル),10000,111.55KM2,"農林水産省中国四国農政局四
国土地改良調査管理事務所
助言　　　H26.1.30  H0116","内外エンジニアリング株
式会社","H26.1.7
H26.3.29",,
香川県,"まんのう町,",土地改良,基準点測量,３級,1point,"香川県中讃土地改良事務所
助言　　　H26.3.18  H0131","株式会社五星","H26.3.11
H26.3.28",,
愛媛県,"今治市,",道路計画,"復旧測量(基準点),基準点測量,用地測量,基準点測量","２級（座標変換）,,４級（座標変換）,,３級,,500,,４級","11point,27point,8point,0.09KM2,125point","四国地方整備局松山河川国道
事務所
助言　　　H25.4.16  H0001","株式会社ハウジング総合
コンサルタント
株式会社ウエストコンサ
ルタント","H25.3.1
H25.7.31",,
愛媛県,"宇和島市,",道路管理,"基準点測量,基準点測量,基準点測量","１級,,２級,,４級","1point,2point,30point","愛媛県南予地方局
助言　　　H25.4.22  H0002","株式会社富士建設コンサ
ルタント","H25.4.25
H25.5.31",,
愛媛県,"伊方町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","94.4KM2,94.4KM2","愛媛県伊方町
助言　　　H25.5.8  H0004","株式会社五星","H25.4.25
H25.12.25",,
愛媛県,"八幡浜市,",その他,数値図化,2500,26.5KM2,"愛媛県南予地方局八幡浜土木
事務所
助言　　　H25.5.14  H0006","株式会社パスコ","H25.3.22
H25.9.30",,
愛媛県,"愛南町,",道路計画,数値図化,1000,3KM2,"四国地方整備局大洲河川国道
事務所
助言　　　H25.5.28  H0011","国際航業株式会社","H25.5.15
H26.3.31",,
愛媛県,"四国中央市,",その他,"基準点測量,基準点測量,水準測量","２級,,３級,,４級","4point,2point,5.9km","宮内庁書陵部陵墓課
助言　　　H25.5.23  H0016","株式会社アコード","H25.5.21
H25.5.27",,
愛媛県,"伊方町,",砂防計画,数値図化,2500,14.6KM2,"愛媛県南予地方局八幡浜土木
事務所
助言　　　H25.6.3  H0017","アジア航測株式会社","H25.3.22
H25.9.30",,
愛媛県,"伊予市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","1000,,1000","194.47KM2,194.47KM2","愛媛県伊予市
助言　　　H25.6.3  H0018","国際航業株式会社","H25.5.23
H26.3.20",,
愛媛県,"四国中央市,",その他,基準点測量,１級,1point,"四国地方整備局吉野川ダム統
合管理事務所
助言　　　H25.5.31  H0019","株式会社環境防災","H25.6.1
H25.7.1",,
愛媛県,"砥部町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","20,,1000","57.2KM2,57.2KM2","愛媛県砥部町
助言　　　H25.6.3  H0020","株式会社富士建設コンサ
ルタント","H25.5.28
H25.9.30",,
愛媛県,"四国中央市,",道路管理,MMS計測,MMS計測,85KM2,"愛媛県四国中央市
助言　　　H25.6.14  H0023","国際航業株式会社","H25.6.14
H25.10.31",,
愛媛県,"大洲市,",河川管理,MMS計測,MMS計測,40.44KM2,"四国地方整備局大洲河川国道
事務所
助言　　　H25.7.16  H0027","株式会社パスコ","H25.6.18
H25.10.31",,
愛媛県,"今治市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","30,,2500","420.02KM2,420.02KM2","愛媛県今治市
助言　　　H25.7.16  H0028","株式会社パスコ","H25.6.11
H26.3.17",,
愛媛県,"四国中央市,",その他,基準点測量,２級,2point,"四国地方整備局吉野川ダム統
合管理事務所
助言　　　H25.7.24  H0033","株式会社環境防災","H25.7.25
H25.8.30",,
愛媛県,"新居浜市,",都市計画,"修正測量,修正測量","10000,,25000","100KM2,100KM2","愛媛県新居浜市
助言　　　H25.8.1  H0034","株式会社パスコ","H25.7.19
H25.10.31",,
愛媛県,"松山市,",その他,"基準点測量,基準点測量","３級,,４級","16point,66point","四国地方整備局松山河川国道
事務所
助言　　　H26.1.20  H0042","株式会社芙蓉コンサルタ
ント","H25.8.26
H26.1.31",,
愛媛県,"大洲市,",道路計画,MMS計測,500,78.2km,"愛媛県大洲市
助言　　　H25.8.21  H0043","株式会社パスコ","H25.8.21
H26.1.31",,
愛媛県,"松前町,",道路計画,その他,500,10km,"愛媛県松前町
助言　　　H25.9.6  H0054","株式会社パスコ","H25.8.28
H25.10.31",,
愛媛県,"大洲市,",固定資産,数値撮影(デジタル),12,24.36KM2,"愛媛県大洲市
助言　　　H25.9.12  H0057","株式会社パスコ","H25.10.1
H26.3.31",,
愛媛県,"今治市,",道路計画,基準点測量,４級,48point,"四国地方整備局松山河川国道
事務所
助言　　　H25.9.27  H0062","株式会社芙蓉コンサルタ
ント","H25.9.30
H26.3.31",,
愛媛県,"東温市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","1000,,1000","211.45KM2,211.45KM2","愛媛県東温市
助言　　　H25.10.4  H0063","国際航業株式会社","H25.11.1
H26.3.31",,
愛媛県,"松野町,",道路計画,その他,500,76.2km,"愛媛県松野町
助言　　　H25.10.7  H0064","株式会社パスコ","H25.10.4
H26.2.28",,
愛媛県,"松山市,",道路管理,"数値図化,数値図化","500,,1000","4.32km,8.51km","愛媛県松山市
助言　　　H25.10.8  H0065","株式会社ウエストコンサ
ルタント
関西工事測量株式会社","H25.10.4
H26.1.31",,
愛媛県,"今治市,",土地改良,"基準点測量,基準点測量,数値図化","２級,,４級,,500","7point,67point,0.113KM2","愛媛県今治市
助言　　　H25.10.8  H0066","愛媛県土地改良事業団
体連合会","H25.8.30
H26.3.14",,
愛媛県,"松山市,",その他,基準点測量,３級,2point,"法務省松山地方法務局
助言　　　H25.10.16  H0071","その他公益社団法人愛
媛県公共嘱託登記土地
家屋調査士協会","H25.11.5
H26.2.28",,
愛媛県,"西条市,",土地改良,"基準点測量,基準点測量,基準点測量,数値図化","２級,,３級,,４級,,500","4point,12point,90point,0.265KM2","愛媛県
助言　　　H26.1.14  H0072","愛媛県土地改良事業団
体連合会","H25.9.21
H26.3.10",,
愛媛県,"東温市,",土地改良,"基準点測量,基準点測量,現地測量(数値地形図作成)","３級,,４級,,500","4point,20point,0.081KM2","愛媛県東温市
助言　　　H25.10.23  H0076","愛媛県土地改良事業団
体連合会","H25.9.9
H26.3.20",,
愛媛県県境高知県,"宇和島市,愛南町,県境宿毛市,",砂防計画,航空レーザ測量,1000,320KM2,"四国地方整備局四国山地砂防
事務所
助言　　　H25.11.7  H0081","中日本航空株式会社","H25.11.8
H26.3.14",,
愛媛県,"松山市,",道路管理,"既成図数値化,既成図数値化","500,,1000","343km,130km","愛媛県松山市
助言　　　H25.12.3  H0085","国際航業株式会社","H25.11.6
H26.3.20",,
愛媛県,"松前町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","8,,500","20.32KM2,20.32KM2","愛媛県松前町
助言　　　H25.11.20  H0092","株式会社パスコ","H25.12.1
H26.3.31",,
愛媛県,"内子町,",道路計画,"基準点測量,基準点測量","３級,,４級","3point,21point","四国地方整備局大洲河川国道
事務所
助言　　　H25.11.28  H0096","株式会社芙蓉コンサルタ
ント","H25.11.25
H26.3.20",,
愛媛県,"西予市,",河川計画,基準点測量,１級,10point,"愛媛県南予地方局西予土木事
務所
助言　　　H25.12.3  H0097","株式会社富士建設コンサ
ルタント","H25.12.1
H26.1.31",,
愛媛県,"上島町,",道路計画,基準点測量,１級,8point,"愛媛県東予地方局今治土木事
務所
助言　　　H25.12.3  H0098","株式会社芙蓉コンサルタ
ント","H25.12.1
H26.3.25",,
愛媛県,"大洲市,",河川計画,基準点測量,３級,4point,"四国地方整備局大洲河川国道
事務所
助言　　　H25.12.10  H0101","株式会社富士建設コンサ
ルタント","H25.12.4
H26.3.28",,
愛媛県,"今治市,",道路計画,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,5point,78point","四国地方整備局松山河川国道
事務所
助言　　　H25.12.25  H0106","株式会社エイト日本技術
開発","H25.12.24
H26.3.31",,
愛媛県,"今治市,",道路計画,基準点測量,４級,41point,"四国地方整備局松山河川国道
事務所
助言　　　H25.12.25  H0107","株式会社第一コンサルタ
ンツ","H25.12.24
H26.3.31",,
愛媛県,"愛南町,宇和島市,",道路計画,"基準点測量,基準点測量","３級,,４級","3point,104point","四国地方整備局大洲河川国道
事務所
助言　　　H25.12.25  H0110","株式会社富士建設コンサ
ルタント","H25.12.20
H26.3.27",,
愛媛県,"八幡浜市,",基準点管理,復旧測量(基準点),街区多角点,1point,"愛媛県八幡浜市
助言　　　H26.1.22  H0115","南海測量設計株式会社","H25.12.20
H26.2.28",,
愛媛県,"今治市,",総合計画,"基準点測量,基準点測量,水準測量","２級,,３級,,３級","5point,4point,7point","四国地方整備局松山港湾・空港
整備事務所
助言　　　H26.1.23  H0117","株式会社パスコ","H26.1.27
H26.3.14",,
愛媛県,"西条市,",土地改良,"数値撮影(デジタル),数値図化(同時調整含む)","11,,1000","90KM2,2.653KM2","農林水産省中国四国農政局四
国土地改良調査管理事務所
助言　　　H26.2.7  H0120","アジア航測株式会社","H25.12.21
H26.3.25",,
愛媛県,"西予市,",その他,基準点測量,４級,60point,"四国地方整備局野村ダム管理
所
助言　　　H26.2.12  H0121","株式会社ダイニン","H26.2.10
H26.3.25",,
愛媛県,"内子町,",砂防計画,数値図化,2500,64KM2,"愛媛県南予地方局
助言　　　H26.2.17  H0122","株式会社ウエスコ","H25.8.22
H26.3.14",,
愛媛県,"愛南町,宇和島市,",河川管理,数値図化,2500,126KM2,"愛媛県南予地方局
助言　　　H26.2.25  H0126","株式会社パスコ","H25.12.28
H26.3.25",,
愛媛県,"西予市,",砂防計画,数値図化,2500,27.79KM2,"愛媛県南予地方局西予土木事
務所
助言　　　H26.2.25  H0127","国際航業株式会社","H26.2.19
H26.3.25",,
愛媛県,"伊方町,西予市,八幡浜市,",河川管理,"数値図化,地図編集","2500,,2500","58.7KM2,8.5KM2","愛媛県南予地方局
助言　　　H26.3.20  H0129","国際航業株式会社","H26.2.3
H26.3.25",,
