都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
北海道,"札幌市,",その他,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","5000,,5000","567.95KM2,567.95KM2","北海道札幌市
助言　　　H26.6.25  A0154","株式会社シン技術コンサ
ル","H26.6.23
H27.2.27"
北海道,"栗山町,",その他,"基準点測量,基準点測量","１級,,３級","2point,5point","北海道開発局札幌開発建設部
札幌南農業事務所
助言　　　H26.7.2  A0155","株式会社農土コンサル","H26.6.19
H27.3.4"
北海道,"別海町,",その他,基準点測量,４級,13point,"北海道根室振興局
助言　　　H26.6.24  A0156","株式会社イソジェック","H26.6.14
H26.7.14"
北海道,"大空町,",その他,基準点測量,３級,4point,"北海道オホーツク総合振興局
助言　　　H26.6.25  A0157","株式会社北杜設計","H26.6.23
H26.12.19"
北海道,"深川市,",その他,基準点測量,３級,8point,"北海道空知総合振興局
助言　　　H26.7.4  A0158","株式会社ランドプランニン
グ","H26.6.25
H27.2.20"
北海道,"深川市,",その他,基準点測量,３級,15point,"北海道空知総合振興局
助言　　　H26.7.4  A0159","扇コンサル株式会社","H26.6.25
H27.3.10"
北海道,"中富良野町,",その他,基準点測量,４級,135point,"北海道上川総合振興局
助言　　　H26.6.26  A0160","藤井測量設計株式会社","H26.6.25
H27.1.30"
北海道,"南富良野町,",その他,基準点測量,２級,1point,"北海道上川総合振興局
助言　　　H26.6.26  A0161","荒木測量設計株式会社","H26.6.24
H26.9.30"
北海道,"小樽市,",その他,基準点測量,３級,2point,"北海道後志総合振興局
助言　　　H26.6.26  A0162","北海道総合企画コンサル
タント株式会社   ","H26.6.24
H26.9.10"
北海道,"根室市,別海町,",その他,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","15,,2500","1777.9KM2,1388KM2","別海町集落
助言　　　H26.7.1  A0163","北海航測株式会社","H26.6.25
H27.3.31"
北海道,"小樽市,",その他,基準点測量,３級,2point,"北海道後志総合振興局
助言　　　H26.6.26  A0164","北海道総合企画コンサル
タント株式会社","H26.6.9
H26.9.10"
北海道,"釧路市,",その他,数値図化,5000,61KM2,"北海道開発局釧路開発建設部
助言　　　H26.7.1  A0165","株式会社パスコ","H26.7.1
H26.11.14"
北海道,"紋別市,",その他,基準点測量,２級,3point,"北海道オホーツク総合振興局
助言　　　H26.7.1  A0166","株式会社中神土木設計
事務所","H26.6.25
H26.9.30"
北海道,"北見市,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","北海道オホーツク総合振興局
助言　　　H26.7.1  A0167","北海道土木設計株式会
社","H26.7.1
H26.11.20"
北海道,"置戸町,",その他,基準点測量,２級,3point,"北海道オホーツク総合振興局
助言　　　H26.7.1  A0168","パブリックコンサルタント
株式会社","H26.6.25
H27.1.20"
北海道,"富良野市,",その他,基準点測量,３級,2point,"北海道上川総合振興局
助言　　　H26.6.30  A0169","株式会社協和コンサルタ
ント","H26.6.26
H26.9.30"
北海道,"中富良野町,",その他,基準点測量,４級,113point,"北海道上川総合振興局
助言　　　H26.6.30  A0170","株式会社葵開発コンサル","H26.6.26
H27.1.30"
北海道,"浦幌町,",道路計画,基準点測量,２級,1point,"北海道開発局帯広開発建設部
足寄道路事務所
助言　　　H26.7.1  A0171","株式会社開発工営社","H26.7.1
H26.11.28"
北海道,"標茶町,別海町,",その他,基準点測量,２級,5point,"北海道開発局釧路開発建設部
助言　　　H26.7.1  A0172","冨洋設計株式会社","H26.6.24
H26.12.15"
北海道,"深川市,",その他,基準点測量,３級,8point,"北海道空知総合振興局
助言　　　H26.7.4  A0173","株式会社北開測地","H26.6.27
H27.2.20"
北海道,"湧別町,",その他,基準点測量,３級,1point,"北海道オホーツク総合振興局
助言　　　H26.7.1  A0174","株式会社ホクリンコンサ
ルタント","H26.7.10
H26.11.28"
北海道,"奈井江町,",その他,基準点測量,２級,1point,"北海道空知総合振興局
助言　　　H26.7.4  A0175","ダイシン設計株式会社","H26.6.25
H26.9.30"
北海道,"士別市,",その他,基準点測量,２級,5point,"北海道上川総合振興局
助言　　　H26.7.1  A0176","株式会社開発調査研究
所","H26.6.25
H27.1.30"
北海道,"日高町,",その他,MMS計測,500,3.5km,"北海道日高町
助言　　　H26.7.2  A0177","株式会社ＧＩＳ北海道","H26.6.30
H26.7.31"
北海道,"栗山町,",その他,水準測量,３級,6.8km,"北海道空知総合振興局
助言　　　H26.7.8  A0178","株式会社北海道水工コン
サルタンツ","H26.6.26
H27.3.20"
北海道,"奈井江町,",その他,"基準点測量,基準点測量","３級,,４級","2point,36point","北海道空知総合振興局
助言　　　H26.7.8  A0179","株式会社協和コンサルタ
ント","H26.6.30
H27.1.30"
北海道,"栗山町,",その他,基準点測量,３級,44point,"北海道空知総合振興局
助言　　　H26.7.8  A0180","株式会社香島コンサルタ
ント","H26.6.16
H27.3.10"
北海道,"美唄市,",その他,"基準点測量,水準測量","１級,,３級","1point,1.9km","北海道開発局札幌開発建設部
岩見沢農業事務所
助言　　　H26.7.11  A0181","株式会社アルト技研","H26.6.27
H26.11.25"
北海道,"弟子屈町,",その他,基準点測量,３級,5point,"北海道釧路総合振興局
助言　　　H26.7.1  A0182","岩浅測量設計有限会社","H26.6.18
H26.9.30"
北海道,"札幌市,",その他,基準点測量,２級,6point,"北海道石狩振興局
助言　　　H26.7.2  A0183","株式会社モリ技術コンサ
ル","H26.7.1
H26.7.15"
北海道,"石狩市,",その他,"基準点測量,基準点測量","２級,,３級","2point,2point","北海道石狩振興局
助言　　　H26.7.11  A0184","株式会社高崎","H26.7.7
H26.10.15"
北海道,"東神楽町,旭川市,",その他,基準点測量,３級,1point,"北海道上川総合振興局
助言　　　H26.7.2  A0185","株式会社ルーラルエンジ
ニア","H26.7.1
H26.8.29"
北海道,"日高町,",その他,基準点測量,３級,4point,"北海道日高振興局
助言　　　H26.7.2  A0186","株式会社桜井測量","H26.7.1
H26.9.29"
北海道,"むかわ町,",その他,"基準点測量,基準点測量","１級,,３級","1point,1point","北海道胆振総合振興局
助言　　　H26.7.3  A0187","株式会社伊藤測量事務
所","H26.7.1
H26.10.10"
北海道,"滝川市,",その他,基準点測量,３級,10point,"北海道空知総合振興局
助言　　　H26.7.11  A0188","上島技術コンサルタント
株式会社","H26.6.30
H27.1.30"
北海道,"岩見沢市,",その他,"基準点測量,基準点測量","３級,,４級","11point,156point","北海道空知総合振興局
助言　　　H26.7.14  A0189","明和測量工業株式会社","H26.7.1
H27.2.6"
北海道,"中川町,",その他,基準点測量,２級,4point,"北海道上川総合振興局
助言　　　H26.7.3  A0190","株式会社開発調査研究
所","H26.7.2
H27.1.30"
北海道,"秩父別町,",その他,基準点測量,３級,2point,"北海道秩父別町
助言　　　H26.7.14  A0191","ダイシン設計株式会社","H26.7.3
H26.8.31"
北海道,"当麻町,",その他,基準点測量,３級,2point,"北海道開発局旭川開発建設部
助言　　　H26.7.4  A0192","株式会社フロンティア技
研","H26.7.1
H26.11.17"
北海道,"美深町,",その他,"基準点測量,基準点測量","１級,,３級","5point,76point","北海道上川総合振興局
助言　　　H26.7.4  A0193","パブリックコンサルタント
株式会社","H26.7.2
H27.3.20"
北海道,"小樽市,赤井川村,",その他,基準点測量,２級,2point,"北海道開発局小樽開発建設部
助言　　　H26.7.4  A0194","株式会社東亜エンジニア
リング","H26.7.15
H26.9.20"
北海道,"岩見沢市,",その他,基準点測量,３級,14point,"北海道空知総合振興局
助言　　　H26.7.14  A0195","嵯峨測量設計株式会社","H26.7.2
H27.2.10   "
北海道,"岩見沢市,",その他,基準点測量,３級,7point,"北海道空知総合振興局
助言　　　H26.7.15  A0196","技研測量設計株式会社","H26.7.2
H27.2.10"
北海道,"岩見沢市,",その他,基準点測量,３級,10point,"北海道空知総合振興局
助言　　　H26.7.15  A0197","ダイシン設計株式会社","H26.7.2
H27.2.10"
北海道,"岩見沢市,",その他,"基準点測量,基準点測量","３級,,４級","21point,155point","北海道空知総合振興局
助言　　　H26.7.15  A0198","岩見沢測量設計株式会
社","H26.7.3
H27.2.6"
北海道,"岩見沢市,",その他,基準点測量,３級,15point,"北海道空知総合振興局
助言　　　H26.7.15  A0199","株式会社よしだ設計コン
サルタント","H26.7.2
H27.2.10"
北海道,"岩見沢市,",その他,基準点測量,３級,16point,"北海道空知総合振興局
助言　　　H26.7.15  A0200","株式会社ルーラルエンジ
ニア","H26.7.2
H27.2.20"
北海道,"由仁町,",その他,"数値撮影(デジタル),航空レーザ測量,数値図化","9,,１ｍメッシュ,,1000","20KM2,20KM2,3.55KM2","由仁土地改良区
助言　　　H26.7.7  A0201","北海航測株式会社","H26.6.25
H26.12.26"
北海道,"別海町,",その他,基準点測量,２級,5point,"北海道開発局釧路開発建設部
助言　　　H26.7.4  A0202","株式会社イーエス総合研
究所","H26.6.30
H27.1.13"
北海道,"平取町,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","北海道日高振興局
助言　　　H26.7.9  A0203","日新測量株式会社","H26.6.3
H26.9.29"
北海道,"むかわ町,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","北海道むかわ町
助言　　　H26.7.9  A0204","株式会社帝国設計事務
所","H26.6.18
H26.10.30"
北海道,"共和町,泊村,",その他,"基準点測量,基準点測量,基準点測量","２級,,２級,,３級","9point,2point,4point","北海道後志総合振興局
助言　　　H26.7.9  A0205","北海道土木設計株式会
社","H26.7.4
H27.3.20"
北海道,"中川町,",その他,基準点測量,２級,1point,"北海道上川総合振興局
助言　　　H26.7.7  A0206","株式会社開発調査研究
所","H26.7.3
H26.12.19"
北海道,"幌加内町,",その他,基準点測量,３級,4point,"北海道上川総合振興局
助言　　　H26.7.7  A0207","株式会社アサヒ建設コン
サルタント","H26.7.4
H26.8.29"
北海道,"弟子屈町,",その他,"基準点測量,基準点測量","２級,,３級","1point,4point","北海道弟子屈町
助言　　　H26.7.10  A0208","ダイシン設計株式会社","H26.7.1
H26.9.5"
北海道,"白糠町,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","北海道釧路総合振興局
助言　　　H26.7.10  A0209","株式会社シー・イー・サー
ビス","H26.7.9
H27.2.20"
北海道,"札幌市,",その他,数値図化,2500,218.5KM2,"北海道札幌市
助言　　　H26.7.10  A0210","株式会社シン技術コンサ
ル","H26.7.1
H26.12.19"
北海道,"恵庭市,",その他,"数値撮影(デジタル),写真地図作成(デジタルオルソ),写真地図作成(デジタルオルソ)","16,,1000,,2500","95.25KM2,18.21KM2,77.04KM2","北海道恵庭市
助言　　　H26.7.11  A0211","株式会社北海道朝日航
洋","H26.6.30
H27.3.31"
北海道,"札幌市,",その他,基準点測量,３級,11point,"北海道開発局札幌開発建設部
助言　　　H26.7.16  A0212","株式会社佐川測量社","H26.7.11
H27.3.11"
北海道,"南幌町,",その他,基準点測量,３級,8point,"北海道空知総合振興局
助言　　　H26.7.16  A0213","技研測量設計株式会社","H26.7.7
H27.1.30"
北海道,"浦臼町,",その他,基準点測量,３級,24point,"北海道空知総合振興局
助言　　　H26.7.16  A0214","株式会社帝国設計事務
所","H26.7.4
H27.2.10"
北海道,"比布町,",その他,基準点測量,３級,11point,"北海道上川総合振興局
助言　　　H26.7.9  A0215","新栄コンサルタント株式
会社","H26.7.4
H27.3.20"
北海道,"当麻町,",その他,基準点測量,３級,29point,"北海道上川総合振興局
助言　　　H26.7.14  A0216","パブリックコンサルタント
株式会社","H26.7.3
H27.1.31"
北海道,"奥尻町,",その他,基準点測量,２級,1point,"北海道渡島総合振興局
助言　　　H26.7.11  A0217","協友測量設計株式会社","H26.7.7
H27.3.10"
北海道,"羽幌町,",その他,"基準点測量,基準点測量","２級,,３級","2point,1point","北海道留萌振興局
助言　　　H26.7.9  A0218","パブリックコンサルタント
株式会社","H26.7.7
H27.2.27"
北海道,"岩見沢市,美唄市,",その他,"基準点測量,基準点測量","３級,,４級","6point,200point","北海道空知総合振興局
助言　　　H26.7.17  A0219","株式会社北開測地","H26.7.8
H27.2.20"
北海道,"北斗市,",その他,基準点測量,３級,1point,"北海道北斗市
助言　　　H26.7.11  A0220","日鉄鉱コンサルタント株
式会社","H26.7.8
H26.12.10"
