都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
島根県,"松江市,",不動産登記法第14条第,基準点,4級,0.3KM2175,"松江地方法務局
助言H17.7.29G0088",(有)互大測量設計,"H17.7.1
H18.1.31",
島根県,"奥出雲町,",ほ場整備,"基準点,基準点,座標変換","3級,,4級,,","3point,0.1KM2,3point","島根県奥出雲町

助言H17.8.2G0089",島根県土地改良事業団体連合会,"H17.8.1

H17.9.30",
島根県,"雲南市,三刀屋町,",世界測地系への座標変,座標変換,,23point,"島根県雲南市
助言H17.8.3G0094",(有)松江測地社,"H17.8.3
H18.2.28",
島根県,"津和野町,",ほ場整備,"基準点,基準点","2級,,3級","1point,6point","島根県県益田晨林振興センター
助言H17.8.8G0098",(株)藤井測量設計,"H17.8.10
H18.3.23",
島根県,"飯南町,",地籍調査,座標変換,地籍図根点,5point,"飯南町
助言H17.8.10G0106",(有)松江測地社,"H17.8.9
H18.3.31",
島根県,"隠岐の島町,",世界測地系への座標変,座標変換,,11point,"島根県隠岐の島町
助言H17.8.19G0117",(有)松江測地社,"H17.9.1
H18.3.31",
島根県,"隠岐の島町,",世界測地系への座標変,座標変換,,7point,"島根県隠岐の島町
助言H17.8.19G0118",(有)松江測地社,"H17.8.15
H18.1.20",
島根県,"益田市,",ほ場整備,"基準点,基準点","2級,,3級","7point,28point","島根県益田農林振興センター
助言H17.8.19G0124",(株)昭和測量設計事務所,"H17.8.25
H18.3.23",
島根県,"出雲市,",都市計画,"撮影,数値図化,空三,座標変換","10000,,2500,,2500,,2500","49.2KM2,49.2KM2,49.2KM270,105.3KM2","島根県出雲市
助言H17.8.25G0133",アジア航測(株),"H17.7.22
H18.3.31",
島根県,"美郷町,",換地測量,基準点,3級,2point,"美郷町
助言H17.8.30G0139",山陰開発コンサルタント(株),"H17.6.18
H18.1.10",
島根県,"飯南町,",砂防計画,"空三,数値図化,写真図",2500,"218M,131.5KM2,106.7KM2","島根県木次土木建築事務所
助言H17.9.5G0145",(株)アトラス,"H17.7.15
H18.1.10",
島根県,"出雲市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","3point,4point,0.3KM2","島根県出雲晨林振興センター
助言H17.9.12G0160",島根県土地改良事業団体連合会,"H17.10.3
H18.3.24",
島根県,"斐川町,",ほ場整備,"基準点,基準点","3級,,4級","9point,0.3KM2","島根県出雲晨林振興センター
助言H17.9.12G0161",島根県土地改良事業団体連合会,"H17.9.20
H18.3.30",
島根県,"出雲市,",世界測地系への座標変,"座標変換,座標変換","2級,,3級","3point,3point","島根県出雲市
助言H17.9.28G0181",(株)トーワェンジニアリング,"H17.9.28
H18.3.31",
島根県,"海士町,",ほ場整備,"基準点,基準点","3級,,4級","6point,0.2KM2","島根県隠岐支庁
助言H17.9.28G0182",島根県土地改良事業団体連合会,"H17.10.11
H18.3.15",
島根県,"江津市,",河川改修事業,"基準点,基準点,路線","3級,,4級,,","4point,22point,0.4km","中国地方整備局浜田河川国道事務所
助言H17.10.4G0192",中電技術コンサルタント(株),"H17.9.1
H18.3.25",
島根県,"浜田市,",道路計画,"基準点,基準点","2級,,3級","3point,2point","島根県浜田水産事務所
助言H17.10.4G0193",石見測量設計(株),"H17.10.1
H17.12.9",
島根県,"出雲市,",世界測地系への座標変,座標変換,,29point,"島根県出雲市
助言H17.10.6G0196",(株)トーワェンジニアリング,"H17.10.6
H18.3.17",
島根県,"雲南市,",現地形及び用地測量業,"基準点,基準点,水準","2級,,4級,,3級","3point,14point,2.0KM2","島根県住宅供給公社
助言H17.10.6G0197",(株)ワールド測量設計,"H17.9.3
H18.2.10",
島根県,"出雲市,",土地区画整理,基準点,4級,0.1KM2,"出雲市白枝北土地区画整理組合
助言H17.10.7G0201",出雲グリーン(株),"H17.10.11
H17.11.30",
島根県,"雲南市,",航空写真撮影,"カラー撮影,カラー撮影,直接定位計算","4000,,10000","41.5KM2,34.8KM2","島根県雲南市
助言H17.10.7G0202",(株)パスコ,"H17.9.28
H17.12.26",
島根県,"出雲市,",ほ場整備,"基準点,基準点","１級,,3級","2point,1point","出雲市土地改良区
助言H17.10.13G0207",北陽技建(株),"H17.10.13
H18.3.25",
島根県,"出雲市,",塩津地区漁業集落環境,基準点,2級,3point,"島根県出雲市
助言H17.10.17G0210",ケーシーコンサルタント(株),"H17.10.14
H18.3.20",
島根県,"出雲市,",下水道計画,基準点,2級,3point,"島根県出雲市
助言H17.10.20G0216",(株)トーワェンジニアリング,"H17.10.20
H18.3.20",
島根県,"安来市,",道路台帳作成,"カラー撮影,空三,数値図化,水準","10000,,,,,,簡級","54point,42M,0.7KM2,83.0km","島根県安来市
助言H17.10.24G0217",大成ジオテック(株),"H17.9.28
H18.3.15",
島根県,"川本町,",世界測地系への座標変,座標変換,,21point,"島根県川本町
助言H17.10.31G0219",(株)ダイワ測量,"H17.10.31
H18.3.28",
島根県,"邑南町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","2point,1point,0.1KM2","島根県川本晨林振興センター
助言H17.11.2G0223",島根県土地改良事業団体連合会,"H17.11.1
H18.1.30",
島根県,"雲南市,",ほ場整備,"基準点,基準点","3級,,4級","3point,0.1KM2","島根県木次晨林振興センター
助言H17.11.9G0225",島根県土地改良事業団体達合会,"H17.10.24
H18.3.24",
島根県,"飯南町,",ほ場整備,"座標変換,基準点,基準点",",,3級,,4級","9point,3point,0.1KM2","島根県木次晨林振興センター
助言H17.11.9G0226",島根県土地改良事業団体連合会,"H17.11.1
H17.11.30",
島根県,"雲南市,",ほ場整備,"基準点,基準点","3級,,4級","1point,0.1KM2","島根県木次晨林振興センター
助言H17.11.15G0234",島根県土地改良事業団体連合会,"H17.11.14
H18.3.24",
島根県,"美郷町,川本町,",砂防計画,"数値図化,空三","2500,,","203.5KM2,120M","島根県川本土木建築事務所
助言H17.11.16G0237","国際航業(株)
アジア航測(株)","H17.11.9
H18.3.1",
島根県,"邑南町,",ほ場整備,"基準点,基準点","3級,,4級","2point,0.1KM2","島根県川本晨林振興センター
助言H17.11.16G0240",島根県土地改良事業団体連合会,"H17.11.20
H18.1.30",
島根県,"益田市,",高津川縦横断測量業務,水準,3級,44.0km,"中国地方整備局浜田河川国道事務所
助言H17.11.24G0248",出雲グリーン(株),"H17.10.22
H18.3.20",
島根県,"隠岐の島町,",世界測地系への座標変,座標変換,,6point,"島根県隠岐の島町
助言H17.11.28G0249",(社)島根県公共嘱託登記土地家,"H17.11.1
H18.3.31",
島根県,"邑南町,",世界測地系への座標変,座標変換,,39point,"島根県邑南町
助言H17.12.9G0268",(株)ダイワ測量,"H17.12.9
H18.3.15",
島根県,"江津市,",電源開発,"基準点,基準点","2級,,3級","6point,9point","島根県
助言H17.12.20G0276",(株)大建コンサルタント,"H17.12.19
H18.2.28",
島根県,"松江市,安来市,東出雲町,",都市計画,"数値図化,座標変換","2500,,2500",28.4KM2,"島根県
助言H18.1.5G0287","(株)アトラス
(株)ウェスコ","H17.12.26
H18.3.24",
島根県,"松江市,",地籍調査,基準点,街区点,19.6KM2,"土地･水資源局国土調査課
助言H18.1.24G0328",(株)トーワェンジニアリング,"H17.10.5
H18.2.3",
島根県,"出雲市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","2.6KM2,2.6KM2","土地･水資源局国土調査課
助言H18.1.24G0330",(株)古川コンサルタント,"H17.10.5
H18.3.3",
島根県,"益田市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","4.7KM2,4.7KM2","土地･水資源局国土調査課
助言H18.1.24G0331",(株)古川コンサルタント,"H17.10.5
H18.3.3",
島根県,"出雲市,",不動産登記法第14条第,"基準点,基準点","3級,,4級","13point,342point","松江地方法務局
助言H18.2.1G0339",(有)互大測量設計,"H18.2.1
H18.3.31",
島根県,"出雲市,",都市再生街区基本調査,基準点,3級,9point,"中国地方整備局松江国道事務所
助言H18.2.2G0342",(株)古川コンサルタント,"H17.10.5
H18.3.20",
島根県,"松江市,",道路計画,基準点,3級,4point,"島根県松江土木建築事務所
助言H18.2.6G0347",(株)共立エンジニヤ,"H18.2.6
H18.3.31",
島根県,"出雲市,",世界測地系への座標変,座標変換,,24point,"島根県出雲市
助言H18.2.6G0349",(株)トーワェンジニアリング,"H18.2.6
H18.3.17",
島根県,"益田市,",都市再生街区基本調査,基準点,3級,14point,"中国地方整備局浜田河川国道事務所
助言H18.2.8G0357",(株)古川コンサルタント,"H17.10.5
H18.3.20",
島根県,"美郷町,",世界測地系への座標変,座標変換,,10point,"島根県美郷町
助言H18.2.15G0366",(有)松江測地社,"H18.2.15
H18.3.31",
島根県,"出雲市,",斐伊川定期縦横断外測,水準,2級,14.0km,"中国地方整備局出雲河川事務所
助言H18.2.15G0367",出雲グリーン(株),"H18.1.25
H18.3.31",
島根県,"松江市,出雲市,斐川町,",斐伊川定期縦横断外測,"基準点,水準","１級,,3級","24point,32.0km","中国地方整備局出雲河川事務所
助言H18.2.15G0368",出雲グリーン(株),"H18.2.1
H18.3.31",
島根県,"江津市,",ほ場整備,"基準点,基準点","3級,,4級","8point,0.2KM2","江津市土地改良区
助言H18.2.15G0370",島根県土地改良事業団体連合会,"H18.2.24
H18.9.30",
島根県,"松江市,",河川管理,基準点,3級,16point,"中国地方整備局出雲河川事務所
助言H18.2.28G0379",山陰開発コンサルタント(株),"H18.3.3
H18.3.31",
島根県,"隠岐の島町,",公共下水道管路設計,"基準点,基準点","１級,,3級","3point,25point","島根県隠岐の島町
助言H18.3.8G0384",内外エンジニアリング(株),"H18.2.13
H18.3.20",
岡山県,"高梁市,",世界測地系への座標変,座標変換,,626point,"岡山県高梁市
助言H17.4.8G0001",(株)両備システムズ,"H17.4.1
H17.9.30",
岡山県,"津山市,奈義町,美作市,西粟倉村,美咲町,",森林計画,撮影,20000,464.0KM2,"岡山県
助言H17.4.12G0003",国際航業,"H17.5.1
H17.11.30",
岡山県,"里庄町,",下水道計画,"撮影,空三,数値図化,数値図修正,水準","4000,,500,,500,,500,,簡級","1.9KM2,24M,0.9KM2,1.0KM2,13.5km","岡山県里庄町
助言H17.5.26G0018",内外エンジニアリング(株),"H17.5.26
H17.10.31",
岡山県,"玉野市,",下水道計画,"既成図数値化,座標変換,撮影,数値図修正,数値図化","500,,500,,5000,,500,,500","0.5KM2,0.5KM2,3.2KM2,0.1KM2,0.2KM2","玉野市
助言H17.6.21G0033",(株)パスコ,"H17.6.9
H17.8.10",
岡山県,"玉野市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","2point,2point,15point","玉野市土地改良区
助言H17.7.5G0040",岡山県土地改良事業団体連合会,"H17.7.20
H18.1.31",
岡山県,"倉敷市,真備町,船穂町,",都市計画,座標変換,2500,354.3KM2,"倉敷市
助言H17.7.11G0051",アジア航測(株),"H17.7.6
H17.7.25",
岡山県,"奈義町,",施設測量,基準点,3級,2point,"広島防衛施設局
助言H17.7.14G0058",(株)アサヒ測量設計事務所,"H17.7.13
H17.9.30",
岡山県,"岡山市,",土地改良事業,"基準点,基準点","3級,,4級","3point,7point","足守土地改良区
助言H17.7.22G0061",日建技術(株),"H17.7.22
H17.9.30",
岡山県,"井原市,",地形図整備,"座標変換,その他","2500,,2500","243.4KM2,243.4KM2","井原市
助言H17.7.25G0073",(株)ウェスコ,"H17.7.19
H17.11.30",
岡山県,"岡山市,",道路計画,"基準点,基準点","3級,,4級","3point,10point","中国地方整備局岡山国道事務所
助言H17.7.26G0081",(株)エイトコンサルタント,"H17.7.9
H17.10.28",
岡山県,"金光町,",世界測地系への座標変,座標変換,,25point,"岡山県金光町
助言H17.8.8G0097",(株)ウジョウ,"H17.8.2
H18.1.31",
岡山県,"新見市,",ほ場整備,"基準点,基準点","2級,,3級","3point,1point","新見市
助言H17.8.12G0110",アセス(株),"H17.8.10
H17.12.23",
岡山県,"高梁市,",ほ場整備,"基準点,基準点","2級,,4級","１point,0.5KM2","岡山県高梁市
助言H17.8.19G0120",アセス(株),"H17.7.28
H17.9.30",
岡山県,"真庭市,",ほ場整備,"基準点,基準点,基準点,座標変換","2級,,3級,,4級,,2級","3point,18point,90point,2point","岡山県真庭市
助言H17.8.19G0121",(有)ナラサキシビルェンジニア,"H17.8.5
H18.3.10",
岡山県,"津山市,",都市計画､道路台帳図,"カラー撮影,数値図化,数値図化,数値図修正,ディジタルオルソ,座標変換","10000,,1000,,2500,,2500,,1000,,2500","506.4KM2,707.0km,35.8KM2,239.9KM2,506.4KM2,69.9KM2","岡山県津山市
助言H17.8.25G0134",アジア航測(株),"H17.6.29
H19.3.25",
岡山県,"倉敷市,",電線共同溝整備,水準,3級,4.1km,"岡山県倉敷市
助言H17.8.31G0140",中電技術コンサルタント(株),"H17.9.5
H18.2.28",
岡山県,"総社市,",世界測地系への座標変,座標変換,,41point,"岡山県総社市
助言H17.10.13G0186",(株)ウジョウ,"H17.7.28
H18.3.24",
岡山県,"総社市,",世界測地系への座標変,座標変換,,368point,"岡山県総社市
助言H17.10.13G0187",(株)両備システムズ,"H17.7.28
H18.3.24",
岡山県,"新見市,",座標変換･森林計画,"座標変換,写測修正","5000,,5000","352.0KM2,70.4KM2","岡山県
助言H17.10.7G0198",写測エンジニアリング(株),"H17.9.13
H17.12.22",
岡山県,"玉野市,",下水道計画,"写測修正,既成図数値化,数値図化","500,,500,,500","0.2KM2,0.2KM2,0.2KM2","岡山県玉野市
助言H17.10.7G0199",(株)パスコ,"H17.9.26
H17.11.21",
岡山県,"倉敷市,",不動産登記法第14条地,基準点,4級,0.2KM2166,"岡山地方法務局
助言H17.12.9G0267",(有)ウラカミ測量,"H17.12.8
H18.3.20",
岡山県,"倉敷市,",公共基準点測量,基準点,3級,18point,"岡山県倉敷市
助言H17.12.12G0271",(株)開発技研コンサルタント,"H17.12.15
H18.3.15",
岡山県,"真庭市,",都市計画,"カラー撮影,数値図化,数値図修正,座標変換,既成図数値化,直接定位計算","15000,,2500,,2500,,2500,,2500,,","828.4KM2,61.4KM2,136.6KM2,22.7KM2,22.7KM2,61.4KM2","岡山県真庭市
助言H17.12.22G0279",アジア航測(株),"H17.11.21
H18.3.31",
岡山県,"岡山市,総社市,",河川測量,基準点,2級,4point,"中国地方整備局岡山河川事務所
助言H17.12.27G0285",(株)荒谷建設コンサルタント,"H18.1.10
H18.3.10",
岡山県,"岡山市,備前市,瀬戸内市,赤磐市,瀬戸町,和気町,",河川管理,水準,2級,73.2km,"中国地方整備局岡山河川事務所
助言H18.1.10G0296",倉測建設コンサルタント(株),"H18.1.12
H18.2.28",
岡山県,"倉敷市,総社市,",河川定期縦横断測量,水準,3級,23.1km,"中国地方整備局岡山河川事務所
助言H18.1.20G0306",(株)ウェスコ,"H18.1.20
H18.3.31",
岡山県,"岡山市,",地籍調査,基準点,街区点,24.7KM2,"土地･水資源局国土調査課
助言H18.1.24G0323",(株)ウジョウ,"H17.10.5
H18.2.17",
岡山県,"玉野市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","9.8KM2,9.8KM2","土地･水資源局国土調査課
助言H18.1.24G0324",西部･大和･オカコン経常測量共,"H17.10.5
H18.3.10",
岡山県,"倉敷市,",地籍調査,基準点,街区点,30.0KM2,"土地･水資源局国土調査課
助言H18.1.24G0325",(株)なんば技研,"H17.10.5
H18.3.3",
岡山県,"高梁市,",地籍調査,"基準点,基準点","街区三角点,,街区多角点","1.4KM2,1.4KM2","土地･水資源局国土調査課
助言H18.1.24G0329",西谷技術コンサルタント(株),"H17.10.5
H18.2.24",
岡山県,"岡山市,",固定資産現況調査,"カラー撮影,直接定位計算","10000,,","658.6KM2,658.6KM2","岡山県岡山市
助言H18.1.27G0335",朝日航洋(株),"H18.1.23
H18.3.31",
岡山県,"津山市,",道路計画,"基準点,基準点","3級,,4級","2point,20point","中国地方整備局岡山国道事務所
助言H18.2.2G0341",(株)エイトコンサルタント,"H18.1.21
H18.3.24",
岡山県県境広島県,"井原市,県境府中市,",河川定期縦横断測量,水準,2級,66.0km,"中国地方整備局岡山河川事務所
助言H18.2.6G0348",(株)ウェスコ,"H18.2.6
H18.3.31",
岡山県,"奈義町,",施設測量,基準点,2級,2point,"広島防衛施設局
助言H18.2.14G0365",(株)アサヒ測量設計事務所,"H18.2.7
H18.3.31",
岡山県,"倉敷市,",公共基準点測量,基準点,3級,8point,"岡山県倉敷市
助言H18.2.15G0371",(株)なんば技研,"H18.2.13
H18.3.20",
岡山県,"倉敷市,",都市計画図作成,"直接定位計算,数値図修正,編集","2500,,2500,,10000","353.9KM2,353.9KM2,353.9KM2","岡山県倉敷市
助言H18.2.22G0374",(株)パスコ,"H18.2.22
H19.3.31",
岡山県,"建部町,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","2point,2point,17point","岡山県建部町
助言H18.2.27G0378",岡山県土地改良事業団体連合会,"H18.2.22
H18.3.31",
