都道府県名,測量地域,測量目的,測量種別,"縮尺･,,等級",事業量,計画機関,作業機関,自至時期
福岡県,"糸田町,",固定資産,"撮影,空三,ディジタルオルソ","10000,,10000,,1000",",114M,8.0KM2","糸田町
助言H19.12.1210335",(株)GIS九州,"H19.12.12
H20.3.31"
福岡県,"香春町,",固定資産,"撮影,空三,ディジタルオルソ","10000,,10000,,1000",",114M,44.6KM2","香春町
助言H19.12.1210336",(株)GIS九州,"H19.12.12
H20.3.31"
福岡県,"福岡市,",鉄道計画,基準点,3級,12point,"福岡県福岡市
助言H19.12.1310339","西鉄シー･イー･コンサルタ
ント(株)","H19.12.10
H20.1.30"
福岡県,"みやま市,",道路計画,"基準点,水準","2級,,3級","3point,5.0km","九州地方整備局福岡国道事
務所
助言H19.12.1410340","(株)ェス･ピーェンジニアリ
ング","
H19.12.14

H20.3.28"
福岡県,"北九州市,",道路台帳,基準点,3級,2point,"福岡県北九州市建設局
助言H19.12.1910343",(株)第一調査設計,"H19.12.19
H20.2.29"
福岡県,"築上町,",道路計画,"基準点,基準点,水準","１級,,2級,,3級","3point,4point,10.8km","西日本高速道路株式会社福
岡工事事務所
助言H19.12.1910344",中日本航空(株),"
H19.12.19

H20.3.10"
福岡県,"朝倉市,",土地改良,"基準点,基準点","2級,,4級","4point,29point","福岡県朝倉農林事務所
助言H19.12.1910345","福岡県土地改良事業団体
連合会","H19.12.19
H20.3.10"
福岡県,"久留米市,",道路計画,"基準点,基準点","１級,,3級","1point,26point","福岡県久留米市
助言H19.12.1910346",大成ジオテック(株),"H19.12.19
H20.3.20"
福岡県,"みやま市,",道路計画,"基準点,基準点,平板","3級,,4級,,500","2point,8point,0.5km","福岡県柳川土木事務所
助言H19.12.2110352",(株)サンコンサル,"H19.12.21
H20.3.17"
福岡県,"福岡市,",土地改良,"基準点,基準点,平板","3級,,4級,,500","3point,12point,0.1KM2","福岡県福岡市
助言H19.12.2610358","福岡県土地改良事業団体
連合会","H19.12.25
H20.3.13"
福岡県,"直方市,福智町,糸田町,田川市,川崎町,大任町,添田町,香春町,",河川計画,縦横断,3級,47.0km,"九州地方整備局遠賀川河川
事務所
助言H19.12.2510359",(株)永大開発コンサルタント,"
H19.12.25

H20.3.21"
福岡県,"福岡市,",都市計画,基準点,3級,1point,"福岡県福岡市
助言H20.1.810365",新日本測量設計(株),"H20.1.8
H20.3.15"
福岡県,"福岡市,",道路台帳,"撮影,空三,数値図化","4000,,4000,,500","2.0KM2,0.1KM2,0.08KM2","福岡県福岡市
助言H20.1.810370",九州地理情報(株),"H20.1.8
H20.3.14"
福岡県,"北九州市,",総合計画,"基準点,基準点,水準","１級,,3級,,１級","5point,2point,10.0km","福岡県北九州市建設局
助言H20.1.1110376",村井測量設計(株),"H20.1.11
H20.3.31"
福岡県,"飯塚市,",道路台帳,"基準点,基準点,数値図化","2級,,3級,,500","5point,5point,0.1KM2","九州地方整備局北九州国道
事務所
助言H20.1.1110377",(株)高崎総合コンサルタント,"
H20.1.11

H20.3.19"
福岡県,"飯塚市,",道路台帳,"基準点,基準点,水準,撮影,数値図化","2級,,3級,,3級,,1000,,500","1point,8point,2.0km,4.3KM2,0.1KM2","九州地方整備局北九州国道
事務所
助言H20.1.1110378",大成ジオテック(株),"
H20.1.11

H20.3.19"
福岡県県境佐賀県,"柳川市,大牟田市,大川市,筑後市,みやま市,大木町,県境佐賀市,",地盤変動調査,水準,１級,211.0km,"福岡県
助言H20.1.1110379",大和コンサル(株),"H20.1.11
H20.3.14"
福岡県,"北九州市,",道路計画,基準点,3級,2point,"福岡県北九州市建設局
助言H20.1.1710386",(有)明星測量舎,"H20.1.17
H20.3.31"
福岡県,"中間市,",環境調査,基準点,3級,3point,"九州地方整備局遠賀川河川
事務所
助言H20.1.2210390",(株)第一設計コンサルタント,"
H20.1.22

H20.3.14"
福岡県,"筑紫野市,",河川計画,基準点,3級,3point,"福岡県那珂土木事務所
助言H20.1.2210393",島西測量設計株式会社,"H20.1.22
H20.3.25"
福岡県,"朝倉市,",道路計画,"基準点,基準点","１級,,2級","3point,7point","福岡県朝倉土木事務所
助言H20.1.2510400","(株)西部技術コンサルタント
ジーアンドェスェンジニアリング(株)
(株)スリーェヌ技術コンサルタント","H20.1.25
H20.3.25"
福岡県,"筑紫野市,",河川計画,基準点,3級,"901.0KM2,20.7KM2","福岡県那珂土木事務所
助言H20.1.2510401",(株)テクノ,"H20.1.28
H20.3.14"
福岡県,"筑前町,",道路台帳,"基準点,基準点","2級,,3級","4point,6point","福岡県朝倉土木事務所
助言H20.1.2510403",大成ジオテック(株),"H20.1.25
H20.3.17"
福岡県,"朝倉市,",道路計画,"基準点,基準点","１級,,１級","6point,6point","福岡県朝倉土木事務所
助言H20.1.3110412",(株)テクノ,"H20.1.31
H20.3.25"
福岡県,"福岡市,",総合計画,"基準点,基準点","2級,,3級","2point,35point","福岡県福岡市
助言H20.1.3110419",(株)トーコン,"H20.1.31
H20.3.17"
福岡県,"久留米市,",道路台帳,平板･修正,500,0.5KM2,"福岡県久留米市
助言H20.2.710429",大成ジオテック(株),"H19.10.23
H20.3.20"
福岡県,"宗像市,",道路台帳,"基準点,基準点,水準,ディジタルオルソ","2級,,3級,,3級,,500","3point,8point,5.6km,0.2KM2","九州地方整備局北九州国道
事務所
助言H20.2.1310434",東亜建設技術(株),"
H20.2.13

H20.3.28"
福岡県,"北九州市,",道路台帳,基準点,3級,3point,"福岡県北九州市建設局
助言H20.2.1510439",(株)西日本測研社,"H20.2.15
H20.3.31"
福岡県,"北九州市,",道路台帳,基準点,3級,3point,"福岡県北九州市建設局
助言H20.2.2010440",(株)太平設計,"H20.2.18
H20.3.30"
福岡県,"みやま市,",砂防計画,"数値図化,ディジタルオルソ","2500,,","4.4KM2,4.4KM2","福岡県柳川土木事務所
助言H20.2.2010441",サンコーコンサルタント(株),"H19.8.23
H20.3.19"
福岡県,"築上町,",道路計画,"基準点,座標変換,水準","3級,,2級,,3級","2point,2point,1.4km","九州地方整備局北九州国道
事務所行橋維持出張所
助言H20.2.2010442",(株)GIS九州,"
H20.2.20

H20.2.29"
福岡県,"八女市,",宅地開発,基準点,2級,1point,"ハ女市土地開発公社
助言H20.2.2110445",(株)都市開発コンサルタント,"H20.2.19
H20.6.30"
福岡県,"北九州市,",道路台帳,基準点,3級,2point,"福岡県北九州市建設局
助言H20.2.2210446","(株)ショウェー設計測量事
務所","H20.2.22
H20.3.15"
福岡県,"豊前市,",土地改良,"基準点,座標変換","2級,,2級","2point,2point","福岡県行橋農林事務所
助言H20.2.2210449","福岡県土地改良事業団体
連合会","H20.2.22
H20.3.26"
福岡県,"宗像市,",総合計画,基準点,2級,3point,"福岡県宗像市
助言H20.2.2210450",(有)陸地測量事務所,"H20.2.25
H20.3.14"
福岡県,"福岡市,",道路計画,基準点,2級,1point,"福岡県福岡市
助言H20.2.2610453","株式会社永田測量設計事
務所","H20.2.26
H20.3.15"
福岡県,"福岡市,",道路台帳付図の電子化,"既成図数値化,その他","500,,2500","339.4KM2,339.4KM2","福岡県福岡市
助言H20.3.310455","東亜建設技術(株)
国際航業(株)
(株)パスコ","
H19.6.27

H20.3.14"
福岡県,"北九州市,",道路計画,基準点,3級,3point,"福岡県北九州市建設局
助言H20.2.2910456",(株)宇都宮設計,"H20.2.29
H20.3.31"
福岡県,"宗像市,岡垣町,北九州市,苅田町,行橋市,築上町,豊前市,吉富町,",海岸現況調査,撮影,10000,,"福岡県行橋土木事務所
助言H20.3.310459",大成ジオテック(株),"H20.2.28
H20.3.28"
福岡県県境熊本県県境宮崎県県境鹿児島県,"大牟田市,県境熊本市,県境延岡市,県境鹿児島市,",その他,"基準点,基準点","街区三角,,街区多角","3point,49point","土地･水資源局国土調査課

助言H20.3.710465",(株)オオバ,"H20.3.5

H20.3.15"
福岡県,"みやま市,",森林基本図編集,編集,5000,105KM2,"福岡県庁
助言H20.3.1310467",九州地理情報(株),"
H20.3.7

H20.3.26"
福岡県,"みやこ町,",宅地開発,基準点,3級,11point,"福岡県みやこ町
助言H20.3.710468",日本航測(株),"H20.3.7
H20.3.14"
福岡県,"久留米市,立花町,",道路計画,基準点,3級,3point,"九州地方整備局福岡国道事
務所
助言H20.3.710471",(株)オービット,"
H20.3.7

H20.3.10"
福岡県県境佐賀県,"久留米市,大川市,県境みやき町,",河川管理,縦横断,3級,13.0km,"九州地方整備局筑後川河川
事務所
助言H20.3.1410478",(株)ェスケイェンジニアリング,"
H20.3.13

H20.3.28"
福岡県,"苅田町,",土地区画整理,"基準点,基準点,水準,水準,平板","3級,,4級,,3級,,4級,,500","12point,260point,6.0km,13.5km,0.6KM2","福岡県苅田町
助言H20.3.1910482",玉野総合コンサルタント(株),"H20.3.19
H20.7.31"
佐賀県,"太良町,",固定資産,"撮影,ディジタルオルソ,空三","10000,,1000,,10000","74.2KM2,74.2KM2","佐賀県太良町役場
助言H19.5.1510011",アジア航測株式会社,"H19.5.15
H19.10.31"
佐賀県,"鹿島市,",固定資産,"撮影,ディジタルオルソ,空三","10000,,1000,,10000","112.1KM2,112.1KM2","佐賀県鹿島市役所
助言H19.5.1510012",アジア航測株式会社,"H19.5.15
H19.10.31"
佐賀県,"嬉野市,",固定資産,"撮影,ディジタルオルソ,空三","10000,,1000,,10000","126.5KM2,126.5KM2","佐賀県嬉野市役所
助言H19.5.1510013",アジア航測株式会社,"H19.5.15
H19.10.31"
佐賀県,"佐賀市,多久市,",砂防計画,"ディジタルオルソ,数値図化","2500,,2500","3.6KM2,3.6KM2","佐賀県佐賀土木事務所
助言H19.5.1510014",中日本航空株式会社,"H19.2.2
H19.9.28"
佐賀県,"神埼市,",固定資産,"撮影,ディジタルオルソ","10000,,1000","901.0KM2,20.7KM2","神埼市
助言H19.5.2410023",株式会社パスコ,"H19.5.24
H20.3.31"
佐賀県,"唐津市,",下水道計画,数値図化,2500,8.0KM2,"唐津市
助言H19.6.710029",株式会社パスコ,"H19.5.22
H19.8.31"
佐賀県,"唐津市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","4.2KM2,4.2KM2","唐津土木事務所
助言H19.6.810038",(株)パスコ,"H19.2.14
H19.12.10"
佐賀県,"吉野ヶ里町,",道路台帳,"撮影,数値図化,数値図化,数値図化,ディジタルオルソ,水準","5000,,500,,2500,,5000,,,,簡級","43.9KM2,1.3KM2,21.9KM2,20.7KM2,43.9KM2,73.0km","吉野ケ里町
助言H19.6.1810039",朝日航洋(株),"H19.6.18
H19.12.20"
佐賀県,"嬉野市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","3.0KM2,3.0KM2","佐賀県鹿島土木事務所
助言H19.6.1810043",朝日航洋(株),"H19.6.15
H19.11.22"
佐賀県,"伊万里市,",道路計画,"基準点,水準","3級,,3級","9point,6.0KM2","九州地方整備局佐賀国道事
務所
助言H19.7.1710060",大和コンサル(株),"
H19.7.17

H19.12.21"
佐賀県,"大町町,",河川計画,基準点,2級,3point,"九州地方整備局武雄河川事
務所
助言H19.9.410140",中央コンサルタンツ(株),"
H19.9.4

H20.1.31"
佐賀県,"みやき町,",道路台帳,"撮影,空三","5000,,5000","24.0KM2,57M","みやき町
助言H19.9.1810163",大成ジオテック(株),"H19.9.18
H19.12.25"
佐賀県,"伊万里市,唐津市,",河川管理,水準,3級,18.6km,"九州地方整備局武雄河川事
務所
助言H19.9.2610177",平和測量設計(株),"
H19.9.26

H19.12.28"
佐賀県,"唐津市,",河川管理,"縦横断,深浅",3級,14.2km,"九州地方整備局武雄河川事
務所
助言H19.9.2610178",九州オリェント測量設計(株),"
H19.9.26

H20.3.14"
佐賀県,"唐津市,",河川管理,水準,3級,14.6km,"九州地方整備局武雄河川事
務所
助言H19.9.2610179",(株)九州測量設計,"
H19.9.26

H19.12.28"
佐賀県,"唐津市,",土地区画整理,"座標変換,座標変換,座標変換,平板","図根三角,,3級,,4級,,500","3point,4point,120point,0.2KM2","佐賀県唐津市
助言H19.10.1510210",福岡土地区画整理(株),"
H19.9.20

H20.3.21"
佐賀県,"伊万里市,",道路計画,"基準点,基準点,基準点,水準","１級,,2級,,3級,,3級","3point,4point,10point,8.9km","九州地方整備局佐賀国道事
務所
助言H19.10.3010236",平和測量設計(株),"
H19.10.30

H20.1.31"
佐賀県,"伊万里市,",道路計画,"基準点,基準点,基準点,水準","１級,,2級,,3級,,3級","3point,3point,8point,7.8km","九州地方整備局佐賀国道事
務所
助言H19.10.3110245",(株)建設技術センター,"
H19.10.31

H20.1.31"
佐賀県,"武雄市,",道路台帳,数値図化,500,0.9KM2,"佐賀国道事務所
助言H19.11.610250",(株)高崎総合コンサルタント,"H19.10.19
H20.2.29"
佐賀県,"武雄市,大町町,",固定資産,"カラー撮影,空三","10000,,10000","206.9KM2,628M","武雄市
助言H19.11.3010316",朝日航洋(株),"H19.12.1
H20.2.29"
佐賀県,"鳥栖市,",総合計画,"撮影,ディジタルオルソ","10000,,1000","71.7KM2,71.7KM2","鳥栖市
助言H19.12.710321",アジア航測(株),"H19.12.7
H20.2.22"
佐賀県,"武雄市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","1.5KM2,1.5KM2","佐賀県武雄土木事務所
助言H19.12.710322",(株)パスコ,"H19.10.4
H20.3.20"
佐賀県,"武雄市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","2.7KM2,2.7KM2","佐賀県武雄土木事務所
助言H19.12.710323",(株)アイ･エヌ･エー,"H19.2.14
H20.3.13"
佐賀県,"武雄市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","2.7KM2,2.7KM2","佐賀県武雄土木事務所
助言H19.12.710324",アジア航測(株),"H19.11.30
H19.12.10"
佐賀県,"佐賀市,",河川管理,水準,3級,8.4km,"九州地方整備局武雄河川事
務所
助言H19.12.2110350",西技測量設計(株),"
H19.12.21

H20.3.14"
佐賀県,"佐賀市,",河川管理,"数値図修正,カラー撮影","2500,,12500","33.2KM2,33.2KM2","九州地方整備局武雄河川事
務所
助言H19.12.2110351",アジア航測(株),"
H19.11.29

H20.3.14"
佐賀県,"基山町,神埼市,佐賀市,",道路台帳,"基準点,基準点,水準,カラー撮影,数値図化","2級,,3級,,3級,,4000,,500","3point,10point,3.7km,3.6KM2,0.3KM2","九州地方整備局佐賀国道事
務所
助言H19.12.2110355",東亜建設技術(株),"
H19.12.21

H20.2.29"
佐賀県,"嬉野市,",砂防計画,"数値図化,ディジタルオルソ","2500,,","1.6KM2,1.6KM2","佐賀県鹿島土木事務所
助言H19.12.2610361",(株)ウェスコ,"H19.12.25
H20.3.17"
佐賀県,"多久市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","3.4KM2,3.4KM2","佐賀土木事務所
助言H19.12.2710363",アジア航測(株),"H19.12.10
H20.3.21"
佐賀県,"伊万里市,",道路計画,"基準点,水準","3級,,3級","9point,11.0km","九州地方整備局佐賀国道事
務所
助言H20.1.810366","(株)九州開発エンジニヤリ
ング","
H20.1.8

H20.3.13"
佐賀県,"佐賀市,小城市,",河川管理,水準,3級,"901.0KM2,20.7KM2","九州地方整備局武雄河川事
務所
助言H20.1.810372",(株)日東技術コンサルタント,"
H20.1.8

H20.3.14"
佐賀県,"佐賀市,武雄市,鹿島市,小城市,嬉野市,神埼市,川副町,東与賀町,久保田町,大町町,江北町,白石町,",地盤変動調査,水準,１級,274.0km,"佐賀県
助言H20.1.1710385",(株)トップコンサルタント,"H20.1.17
H20.3.28"
佐賀県,"佐賀市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","2.5KM2,2.5KM2","佐賀県佐賀土木事務所
助言H20.1.2210387",(株)パスコ,"H19.10.4
H20.3.21"
佐賀県,"小城市,大町町,江北町,白石町,",河川管理,水準,3級,17.4km,"九州地方整備局武雄河川事
務所
助言H20.1.2210388",(株)ェスケイェンジニアリング,"
H20.1.22

H20.3.14"
佐賀県,"武雄市,大町町,白石町,",河川管理,水準,3級,15.8km,"九州地方整備局武雄河川事
務所
助言H20.1.2210389",豊福設計(株),"
H20.1.21

H20.3.14"
佐賀県,"唐津市,",土地区画整理,"基準点,基準点,平板","3級,,4級,,500","6point,86point,0.3KM2","佐賀県唐津市
助言H20.1.2910411",(株)オオバ,"H20.1.29
H20.3.21"
佐賀県,"唐津市,",砂防計画,"数値図化,ディジタルオルソ","2500,,2500","4.2KM2,4.2KM2","佐賀県唐津土木事務所
助言H20.2.110420",復建調査設計(株),"H19.11.20
H20.3.17"
佐賀県,"小城市,白石町,",海岸保全,"水準,水準,縦横断","2級,,3級,,","3.2km,14.3km,5.7km","九州地方整備局武雄河川事
務所
助言H20.2.1510438",(株)親和コンサルタント,"
H20.2.15

H20.3.14"
